index,middle
428,776
429,776
429,773
429,771
430,770
429,767
428,767
427,766
427,766
425,765
421,760
413,749
406,735
403,726
393,716
388,708
382,700
375,692
369,685
368,675
365,669
366,664
362,660
1023,657
1023,656
356,657
353,657
354,657
357,656
358,658
400,659
541,668
492,676
533,672
1023,673
356,672
356,671
354,672
355,671
353,671
354,672
356,671
353,671
354,670
353,671
353,671
352,671
352,671
352,671
352,671
353,671
352,671
353,671
354,672
353,671
354,672
356,672
364,672
366,672
367,672
368,673
366,674
367,674
365,675
365,674
365,675
365,674
366,675
365,676
367,676
367,675
366,676
367,675
368,676
368,678
369,677
368,678
369,678
368,677
368,678
367,676
367,678
367,677
368,677
367,677
367,677
367,678
367,677
361,683
363,706
367,720
382,736
393,729
409,733
421,741
430,747
433,752
432,754
430,759
424,763
424,766
422,768
421,772
422,774
421,775
423,775
421,774
419,774
417,774
415,772
415,770
414,771
414,770
411,769
410,769
411,767
409,767
407,767
408,766
408,765
406,765
406,764
405,765
406,765
406,764
405,764
405,764
405,764
406,763
405,763
405,762
405,763
403,763
404,762
405,763
404,764
404,761
404,760
405,764
405,762
402,775
404,776
405,780
404,761
405,760
404,761
404,760
403,760
403,760
403,760
403,760
404,760
403,759
402,760
403,760
