index,middle
409,753
408,751
409,753
407,752
408,752
407,753
408,753
408,753
409,751
407,743
402,733
396,722
392,713
389,707
389,701
388,695
383,691
382,687
379,686
373,681
370,679
369,677
371,678
372,678
371,678
370,678
371,679
370,679
370,678
369,678
370,678
372,678
373,678
374,677
374,678
375,678
375,678
375,679
374,680
373,679
373,680
373,680
373,680
373,681
373,682
375,682
374,682
376,683
376,683
376,684
377,685
378,684
378,685
378,685
378,686
378,687
377,687
379,689
379,689
379,690
381,691
381,690
381,691
379,690
380,690
381,689
382,689
382,688
383,689
383,689
382,688
382,689
383,689
383,689
383,688
382,688
382,689
383,689
382,688
381,687
379,685
378,684
378,683
379,683
377,685
385,705
392,711
395,719
398,725
403,731
404,738
411,743
417,750
426,757
433,762
435,763
435,764
436,763
434,762
430,759
427,758
424,757
424,757
422,755
422,756
421,756
420,756
420,756
420,755
419,755
416,754
417,751
416,754
416,754
413,753
412,754
409,752
407,752
404,751
404,750
401,751
402,750
401,749
400,750
400,749
401,750
402,749
401,750
401,749
401,749
403,748
402,749
402,749
401,749
402,749
401,750
401,749
402,749
401,748
401,748
402,748
399,749
401,749
401,748
401,748
401,747
401,747
401,748
400,748
400,748
400,748
401,747
400,747
399,748
400,748
400,747
