index,middle
400,747
401,747
400,747
400,747
399,749
401,747
401,748
399,747
400,747
402,747
402,746
403,740
398,729
392,716
384,706
369,693
361,685
357,680
355,676
353,673
351,671
348,672
347,670
347,673
347,672
344,672
348,673
347,673
348,673
347,673
348,673
347,675
348,672
349,674
349,675
349,674
348,675
349,675
349,675
350,675
350,675
350,676
350,677
351,676
350,677
351,677
352,677
352,677
351,678
352,677
354,677
354,677
355,678
355,678
356,679
357,678
357,678
356,679
357,679
357,679
357,679
357,679
359,680
360,678
359,679
359,679
360,680
361,680
360,680
361,680
362,681
362,680
361,680
361,681
362,680
362,680
363,681
364,681
363,681
363,682
366,681
365,682
367,681
366,682
365,682
366,682
366,683
366,682
365,682
366,684
367,687
374,692
378,704
394,716
401,722
405,723
592,728
414,732
415,737
416,743
418,747
420,750
421,753
422,755
421,757
421,758
420,758
420,756
419,757
418,757
416,758
415,757
414,758
414,758
413,758
411,757
412,758
412,757
412,756
412,756
411,755
411,755
412,756
410,754
408,754
406,754
405,754
404,753
402,752
403,753
403,752
402,753
401,751
402,753
401,752
401,751
400,752
400,752
401,752
400,752
398,751
400,750
401,751
400,751
401,751
400,751
400,749
399,750
400,750
398,750
400,749
400,750
400,750
401,750
400,750
