index,middle
403,751
405,751
405,751
403,751
405,751
404,750
404,751
405,751
404,750
404,746
398,741
391,734
387,726
391,718
392,709
389,701
382,695
374,690
365,686
361,682
357,680
355,677
355,675
353,674
351,674
352,674
351,673
351,672
352,672
351,672
351,672
351,673
349,673
351,673
356,673
350,673
357,674
597,674
395,674
351,675
352,675
352,674
352,675
352,675
352,674
352,674
352,675
352,675
352,674
355,675
354,676
355,675
354,675
356,677
356,676
355,676
352,676
356,677
356,678
356,677
356,677
355,677
357,678
357,678
357,678
356,678
357,678
357,678
356,678
358,679
359,678
358,679
358,678
359,679
359,680
359,680
360,679
359,680
360,680
360,680
360,681
360,682
361,682
362,682
365,683
370,686
371,690
372,693
374,695
380,704
387,715
391,715
389,718
393,720
397,723
399,728
404,732
408,741
414,746
418,749
417,750
419,753
422,755
422,753
420,755
417,755
417,755
415,755
413,755
410,754
410,754
406,755
406,755
406,755
404,755
403,754
401,756
402,756
402,755
403,755
401,755
401,754
399,754
402,753
400,753
401,754
400,754
400,753
399,752
401,753
399,753
399,752
400,752
401,752
399,752
399,753
400,753
398,752
398,752
400,752
399,751
397,751
399,751
399,751
399,751
398,750
397,751
397,750
398,751
398,750
399,751
397,750
398,751
399,750
398,750
397,750
