index,middle
419,748
419,748
419,748
418,747
419,748
419,748
420,748
418,748
419,748
419,748
419,747
419,748
419,748
420,747
419,747
419,747
417,747
418,747
419,744
420,746
419,747
418,745
421,746
419,745
419,745
418,743
418,742
418,739
417,735
416,731
416,726
414,720
409,714
405,711
400,705
393,700
384,693
379,687
373,683
370,679
368,678
368,676
365,676
365,676
364,676
362,676
362,676
363,677
363,678
365,678
364,679
365,678
366,681
366,680
367,681
368,682
368,683
370,683
370,685
371,685
371,686
371,685
372,686
372,687
374,687
377,689
378,689
379,690
379,690
379,691
381,692
380,691
381,692
383,692
383,693
386,695
384,694
383,694
384,694
383,695
385,696
383,695
384,695
386,697
386,697
386,702
383,703
383,703
383,703
383,700
383,706
393,716
399,720
402,723
403,724
404,727
405,731
410,735
416,743
425,751
422,753
421,754
421,754
421,754
420,756
422,759
424,760
423,762
421,762
421,762
418,759
417,759
414,759
412,758
410,758
410,758
410,756
409,756
409,756
408,756
407,755
408,755
410,754
409,754
409,754
408,753
409,753
408,752
409,753
409,754
406,754
408,753
408,754
408,753
408,753
408,753
408,753
408,753
408,753
407,753
407,753
408,753
408,753
409,753
408,753
408,753
408,753
408,753
409,753
408,752
408,752
409,752
408,753
408,752
409,753
409,752
