index,middle
352,642
351,643
351,643
352,643
351,642
353,641
352,642
352,643
353,643
352,643
352,643
352,644
352,644
352,643
352,643
352,642
353,643
352,644
353,643
352,643
352,643
352,644
352,643
352,643
353,643
352,643
352,643
352,642
352,644
352,643
352,643
353,643
352,643
354,643
352,643
354,643
353,642
352,643
353,643
352,643
352,644
352,643
352,643
352,643
353,643
352,643
353,644
352,642
352,642
351,643
352,643
352,643
352,643
353,643
352,642
351,643
352,643
353,643
353,642
352,642
353,643
353,643
353,643
353,643
353,643
352,644
353,643
352,642
352,642
353,644
352,642
353,643
353,644
352,643
353,642
352,643
352,642
353,643
353,642
352,643
352,642
353,643
353,643
352,643
352,643
353,643
351,644
353,642
352,643
353,643
352,643
352,642
351,641
352,643
352,643
352,643
352,643
352,643
352,643
352,642
353,643
353,642
352,642
353,642
353,643
351,643
352,643
352,642
352,642
353,642
352,642
352,642
351,642
351,643
352,642
352,643
353,642
352,643
351,643
352,642
351,642
352,641
352,643
351,642
352,642
351,643
352,642
352,642
352,642
353,642
352,643
352,643
353,643
352,642
352,642
353,643
352,643
352,642
352,642
351,642
352,642
352,642
352,642
352,642
351,642
352,642
352,643
351,642
353,643
353,642
353,642
351,642
352,642
352,643
351,642
352,642
352,643
352,642
353,643
350,642
353,643
353,642
353,643
351,644
352,642
353,643
352,642
353,643
353,642
352,642
351,642
353,641
352,642
352,643
353,642
352,642
352,642
352,642
353,643
351,642
353,642
352,643
352,642
352,642
352,642
352,643
352,642
352,642
352,642
352,642
353,643
352,642
353,643
351,643
