index,middle
544,806
544,806
544,805
544,805
544,806
543,805
545,805
544,805
544,806
543,805
541,803
519,787
475,751
438,720
403,690
378,662
353,640
332,624
321,617
314,611
308,609
306,606
305,605
305,606
306,605
306,605
306,606
307,605
308,606
308,605
308,605
308,604
309,606
310,605
311,605
311,605
311,605
311,605
312,606
312,606
313,605
313,607
313,605
313,606
314,605
314,606
315,606
314,605
313,605
313,607
316,607
315,606
315,606
315,607
316,607
315,605
315,607
316,606
317,607
316,605
316,607
316,607
317,606
316,607
317,607
317,605
318,607
318,607
321,610
325,614
324,613
326,613
325,613
325,612
326,612
324,612
326,611
325,612
326,612
325,612
333,616
349,636
391,704
441,754
489,783
517,799
537,809
550,813
558,816
560,817
561,816
565,816
566,816
559,815
559,815
556,814
558,815
556,814
553,815
555,814
553,813
550,812
552,812
551,812
550,811
548,812
550,811
550,811
548,810
546,811
548,810
545,808
546,810
546,810
544,810
545,809
544,809
545,809
544,808
544,808
543,808
543,808
542,808
544,808
541,807
544,807
543,806
541,806
541,807
540,806
541,807
542,807
541,806
541,805
541,806
541,807
538,806
540,806
540,805
541,805
540,806
539,806
541,805
540,806
540,805
539,805
540,805
539,805
540,805
540,805
539,805
539,805
538,804
539,804
537,804
537,804
