index,middle
538,801
538,803
537,804
538,804
539,805
537,804
538,803
538,804
536,801
510,785
484,764
446,745
414,720
386,678
354,643
329,625
314,615
303,610
301,607
299,606
300,605
299,605
299,606
299,605
300,605
300,605
300,605
302,605
304,606
305,606
306,606
306,606
306,607
306,607
308,607
307,606
308,607
308,607
309,607
309,607
309,607
311,607
311,607
309,605
310,607
311,608
311,608
312,607
312,607
310,608
311,607
312,608
311,608
312,608
313,608
312,608
313,608
313,608
314,608
314,609
313,608
313,609
314,609
314,608
315,608
314,609
314,608
314,608
316,609
316,609
316,609
315,610
316,609
316,609
316,609
316,610
315,610
315,610
317,610
318,610
322,614
335,640
345,672
370,705
426,744
469,771
494,787
517,798
536,807
548,813
558,816
564,819
557,818
558,818
557,819
556,818
555,817
554,817
552,816
553,815
551,815
552,815
553,814
552,815
549,814
549,813
550,812
550,813
546,811
547,812
544,812
545,811
544,810
542,811
542,811
544,810
544,810
543,810
542,810
545,810
547,810
542,810
544,809
544,809
541,808
541,809
540,809
541,808
540,807
540,808
539,808
539,808
539,808
539,808
539,807
539,807
538,807
539,807
538,806
538,807
539,806
536,807
538,806
534,806
537,806
535,806
536,806
534,805
535,804
536,804
537,806
534,805
536,805
532,805
536,805
534,805
535,805
