index,middle
535,801
534,801
532,802
533,802
532,802
533,802
533,801
532,801
532,799
519,789
488,767
467,749
439,721
415,695
394,676
372,659
356,646
339,632
322,619
309,611
304,608
301,606
302,606
301,606
302,606
303,606
303,606
302,605
303,605
304,605
303,605
304,605
303,605
305,605
305,606
305,605
306,606
306,606
306,605
306,606
307,603
307,606
308,606
307,607
309,606
309,607
308,607
309,606
309,607
309,607
310,607
309,607
309,608
310,607
311,608
310,608
311,607
310,607
311,608
311,608
311,607
311,607
311,608
312,608
311,608
310,608
312,607
312,608
312,607
312,609
312,608
312,608
314,608
313,609
313,608
314,608
314,607
317,609
331,620
371,669
412,726
450,755
476,773
501,786
518,797
537,806
555,813
559,814
569,817
569,818
563,818
563,818
561,817
560,816
560,817
557,815
557,815
556,815
554,814
554,813
553,812
551,812
551,812
550,811
551,810
550,810
549,810
549,809
548,810
549,810
547,810
547,810
548,808
545,809
548,808
546,807
545,808
546,807
546,808
547,808
544,807
544,807
543,807
542,808
544,807
543,806
543,805
543,806
542,807
542,806
541,805
541,807
542,805
541,806
541,805
541,806
541,806
540,806
541,805
540,805
540,805
540,805
541,806
538,804
539,806
539,804
539,804
539,805
539,805
539,804
539,804
539,805
539,805
537,805
539,804
