index,middle
535,800
536,803
536,803
535,800
537,800
537,802
536,801
536,800
536,802
536,802
537,802
533,801
527,795
520,790
491,773
460,747
435,715
393,677
350,643
323,624
311,615
304,611
298,608
297,606
297,604
297,605
297,604
297,604
298,604
297,604
298,605
298,604
299,604
299,604
298,603
300,604
298,604
300,604
300,605
301,604
301,604
302,604
301,605
302,604
301,605
301,605
302,605
303,605
302,605
303,605
302,605
302,605
302,605
304,605
302,604
304,605
304,605
304,605
304,605
304,605
304,605
304,605
305,606
306,606
305,605
306,606
306,606
306,607
307,606
306,607
306,606
307,606
307,606
308,607
307,606
308,607
310,608
312,608
324,613
345,646
364,679
390,709
437,742
474,767
501,783
524,796
546,806
556,811
561,815
569,815
562,816
560,816
561,816
559,815
559,814
558,814
558,814
556,813
554,813
555,812
553,811
552,809
552,810
551,810
550,809
552,808
549,809
550,809
550,808
548,809
549,809
547,808
545,808
546,807
546,807
546,806
547,806
545,806
546,806
543,805
544,806
543,806
544,805
543,806
543,804
543,805
543,805
544,805
542,805
542,805
542,804
542,805
542,804
542,804
542,804
541,804
542,804
541,804
542,805
539,804
542,804
541,804
538,803
540,802
540,803
541,804
540,803
539,802
537,804
541,804
540,804
540,803
538,802
540,803
539,802
