index,middle
534,803
535,804
533,803
535,803
535,803
534,803
534,802
534,803
533,801
518,789
484,764
442,729
396,685
360,652
335,628
318,617
309,612
305,609
302,607
298,605
298,604
298,604
298,604
298,604
300,603
300,605
302,604
303,605
302,605
303,604
303,604
303,605
304,605
303,605
305,605
305,605
305,605
304,605
305,604
305,604
306,606
306,605
305,604
305,605
306,606
307,606
307,605
308,606
309,606
309,606
309,605
309,606
308,606
309,606
309,606
309,606
311,606
314,608
315,608
315,608
316,609
317,608
318,611
323,611
326,614
331,617
342,628
349,633
367,661
383,693
401,719
411,732
427,743
443,753
458,760
474,767
487,774
498,781
509,787
521,793
533,797
542,801
549,805
545,808
548,811
554,813
556,814
555,814
554,814
554,812
556,813
553,812
552,812
553,812
553,811
551,810
549,810
549,810
550,809
547,809
548,808
546,808
546,807
545,808
545,808
544,808
543,807
543,807
544,806
543,808
543,807
542,805
543,806
542,806
541,806
541,806
540,804
539,806
540,806
541,806
542,803
541,806
539,805
540,806
539,805
540,804
540,804
539,804
538,804
538,804
540,805
539,803
538,804
538,804
538,804
538,803
539,802
536,803
538,804
537,803
537,803
538,803
537,802
537,803
537,803
538,802
537,803
537,802
538,802
535,802
537,802
537,802
538,801
535,803
536,803
537,802
536,801
