index,middle
357,809
357,809
358,810
359,810
359,810
358,810
358,809
359,806
359,809
362,809
363,808
364,808
370,805
381,789
392,781
404,757
413,725
408,698
404,682
396,667
391,653
382,641
370,629
357,623
351,620
346,619
346,618
346,618
344,617
343,619
343,619
343,618
342,618
343,619
343,619
343,619
344,619
343,619
345,620
344,620
342,620
345,619
343,621
343,620
344,620
344,621
344,620
344,622
343,621
343,621
343,621
344,621
344,621
344,621
345,620
343,621
344,621
344,621
343,621
343,622
344,621
344,621
344,622
344,623
344,622
344,622
345,622
343,622
345,623
346,624
354,635
356,641
365,657
378,676
382,695
384,708
391,728
397,745
400,757
401,766
402,772
403,778
404,787
397,798
389,805
381,807
372,810
370,813
370,819
370,821
374,823
375,822
375,821
372,820
372,820
372,819
371,818
370,818
369,815
370,815
369,815
369,816
369,812
369,814
368,814
368,813
366,814
366,813
365,814
364,813
364,812
364,812
363,811
363,812
363,812
363,811
362,811
363,811
363,812
363,811
363,811
363,811
362,811
362,811
363,812
361,809
363,810
364,811
362,810
360,809
364,808
361,809
364,809
363,809
364,810
363,810
363,809
363,808
363,809
364,809
363,808
362,808
363,809
363,807
363,808
363,806
363,807
363,808
364,808
363,808
363,808
364,807
362,808
363,807
363,805
363,808
