index,middle
363,807
365,807
363,807
363,808
363,808
363,807
363,808
366,806
369,803
374,793
378,768
387,747
400,725
403,704
402,677
400,657
391,642
383,633
374,627
364,622
361,622
354,620
353,619
353,619
356,618
352,619
352,619
351,619
351,619
350,619
349,618
351,619
349,619
350,619
348,619
349,620
350,620
349,620
349,620
348,619
349,620
349,620
349,621
349,620
349,620
349,620
349,620
349,620
349,621
350,620
348,621
349,620
349,621
349,621
348,621
350,621
349,621
348,621
349,622
347,622
349,622
349,622
349,621
349,622
348,622
349,622
350,622
349,622
348,622
348,623
350,621
351,623
352,623
353,624
352,623
351,623
352,624
354,624
354,627
359,640
371,699
384,743
389,772
383,788
378,796
377,800
371,805
372,815
373,819
374,819
375,822
374,823
373,819
374,821
373,820
373,819
372,819
373,818
371,818
372,815
371,816
371,815
371,816
369,814
369,814
368,814
368,814
367,814
367,815
367,812
368,812
368,813
367,812
368,812
367,812
368,811
366,812
368,811
366,811
367,811
365,810
367,811
367,810
366,810
366,812
365,810
367,812
366,809
366,809
366,810
367,808
365,809
366,809
364,808
366,809
366,810
365,809
365,809
365,810
366,809
364,809
366,809
366,808
365,809
365,809
366,807
366,808
366,807
366,807
366,807
366,807
367,807
366,808
366,807
367,806
366,808
366,807
365,807
