index,middle
365,807
365,807
364,808
365,807
366,807
365,807
366,806
366,806
371,806
372,801
375,800
379,793
402,770
424,742
422,711
415,679
403,655
389,642
381,631
367,626
361,623
355,621
352,620
349,620
349,619
350,619
348,618
348,619
347,619
348,619
347,620
347,618
347,619
348,619
347,619
346,620
347,620
347,619
347,620
347,620
347,620
347,620
347,620
347,620
347,620
347,620
347,620
347,620
347,621
347,620
348,620
347,620
347,621
348,621
348,621
346,621
347,621
348,622
347,622
348,621
347,622
347,622
346,621
347,621
347,622
347,622
346,622
348,622
347,622
348,622
347,621
347,623
347,622
347,622
347,623
347,623
347,622
347,622
347,623
346,622
346,622
347,623
349,623
358,653
377,741
386,783
372,802
366,809
369,813
367,817
367,821
368,822
368,823
369,823
368,823
369,820
368,820
367,819
366,818
367,818
366,818
366,817
366,817
365,816
364,817
365,815
364,815
364,814
363,813
363,814
364,814
364,815
363,814
364,815
362,813
363,812
363,812
363,811
363,812
364,812
364,812
364,811
363,811
364,810
363,811
363,811
363,812
363,812
363,811
363,810
363,810
363,811
363,811
362,811
363,810
364,810
362,809
362,809
363,809
363,810
364,809
364,810
363,809
363,808
363,809
363,808
363,810
365,809
364,808
363,808
364,808
364,809
363,808
363,809
364,807
365,807
