index,middle
358,646
358,646
358,646
359,646
358,646
358,644
358,646
358,646
358,646
356,646
357,646
359,646
358,646
357,646
358,646
358,646
358,647
359,646
358,646
358,645
360,647
357,646
358,646
359,646
359,645
358,646
359,646
359,646
358,646
360,646
360,646
359,646
360,646
360,647
362,648
363,648
364,651
367,652
373,658
384,681
397,715
404,748
407,775
407,790
400,801
389,805
387,812
380,816
377,821
379,822
380,819
378,820
377,819
377,822
377,822
377,825
378,826
377,825
376,826
374,823
374,824
374,825
377,826
377,827
376,827
377,825
376,824
377,823
377,822
379,821
378,821
378,821
378,819
378,819
376,819
377,820
376,819
376,819
376,818
375,818
375,818
375,818
375,818
375,817
374,817
373,817
373,816
374,814
374,816
373,816
373,816
372,816
373,817
373,816
372,815
371,815
370,815
371,814
369,815
371,814
370,815
370,815
370,815
368,814
370,814
369,815
368,813
369,815
369,814
368,814
369,814
368,815
367,814
369,813
368,815
368,814
370,813
368,814
369,813
369,813
370,813
370,812
373,809
378,804
393,794
413,780
427,764
425,736
417,698
403,663
380,645
351,634
340,628
337,627
336,623
332,624
325,623
325,621
325,622
325,622
324,621
324,623
324,623
326,623
327,623
327,624
329,624
333,626
336,627
337,630
339,632
360,633
360,632
361,632
362,633
363,633
363,633
364,633
364,634
363,634
364,634
363,634
363,634
364,635
363,635
363,634
363,634
363,634
363,635
362,635
362,635
363,635
364,635
361,635
363,636
363,636
362,635
362,635
362,636
363,636
361,636
362,636
361,636
363,635
362,636
362,637
362,636
361,637
363,637
363,636
363,636
362,637
363,636
363,638
362,637
363,637
362,637
363,638
362,635
363,637
362,638
362,637
363,638
362,638
362,638
363,637
361,638
362,638
362,638
362,638
362,637
363,638
362,638
362,638
362,637
363,638
362,638
362,638
362,639
362,638
363,639
362,639
363,639
361,638
362,638
363,639
362,639
361,639
362,639
362,639
362,639
362,639
362,639
363,639
362,639
362,639
362,639
363,640
362,639
362,640
362,639
362,640
363,640
364,643
367,652
370,671
378,702
383,738
389,773
382,800
370,811
357,815
353,818
351,819
351,819
350,817
350,816
351,816
351,816
353,811
368,802
365,793
357,793
354,794
351,794
352,793
352,794
351,793
351,792
351,790
351,792
352,791
351,791
352,789
350,791
352,790
350,790
350,789
352,789
351,789
352,788
350,789
351,788
352,787
352,785
353,787
354,786
356,786
367,786
370,779
367,763
366,746
366,715
364,675
355,651
353,643
350,637
351,633
352,632
357,630
358,631
358,630
360,630
360,631
360,630
359,630
360,634
360,634
362,635
363,631
362,631
362,639
362,634
363,631
362,633
362,633
361,632
362,633
361,633
362,633
361,634
362,634
361,636
361,637
361,640
362,638
363,636
362,638
362,628
361,637
362,637
361,637
362,638
363,643
361,643
362,641
362,641
362,640
362,640
360,640
361,640
359,640
360,640
359,640
361,640
361,641
360,640
362,640
362,640
361,640
360,641
362,640
361,640
361,640
361,640
361,641
362,642
361,640
362,641
363,641
361,641
363,640
365,641
364,641
366,641
366,641
366,641
366,641
366,640
366,641
367,640
366,642
364,642
365,642
364,641
363,641
362,641
362,642
362,641
362,642
362,642
362,641
362,642
360,642
355,641
350,640
343,641
343,639
348,639
361,638
361,638
362,638
362,638
361,638
361,637
361,638
361,638
360,638
360,638
360,638
361,638
360,638
360,638
360,638
360,638
360,638
360,639
359,637
360,638
359,638
360,638
359,638
360,638
360,637
361,636
361,639
362,638
363,639
362,638
362,637
362,638
363,637
360,638
361,637
362,638
362,638
362,639
361,639
361,638
362,638
361,638
362,638
362,637
362,639
361,638
361,638
361,639
362,638
361,638
361,638
361,640
361,638
362,638
362,639
361,639
361,640
362,640
362,640
361,640
362,641
362,640
361,640
361,640
361,640
361,640
362,641
362,640
361,640
362,640
363,640
362,640
363,638
361,641
362,641
362,640
362,641
362,640
363,640
362,641
362,641
362,641
362,641
361,641
362,641
361,641
362,641
362,641
362,641
361,641
360,641
362,641
362,641
360,640
361,641
361,640
361,641
362,641
361,640
360,641
361,641
361,641
360,640
360,641
361,641
361,641
360,641
361,642
361,641
360,641
362,641
362,641
361,640
361,641
361,642
361,642
361,641
361,644
362,648
361,650
362,651
363,668
365,692
369,729
370,764
365,786
364,801
364,812
361,816
362,818
366,820
365,823
367,824
367,823
367,824
368,823
366,822
367,823
366,823
366,821
366,820
367,820
368,819
367,820
366,819
365,818
364,818
365,818
364,817
364,816
365,816
363,817
364,816
364,815
362,816
362,816
363,816
363,816
362,815
363,815
363,815
363,814
362,814
362,815
362,814
362,815
363,815
361,814
362,813
361,814
363,813
361,814
361,813
362,812
362,812
362,812
361,813
362,812
360,813
361,813
363,811
362,812
361,812
360,812
362,811
362,811
362,812
361,811
361,811
362,811
361,810
361,810
362,810
361,811
