index,middle
369,806
370,806
370,807
370,805
369,806
369,806
370,806
371,805
377,801
400,780
420,740
414,702
406,671
394,645
376,632
362,625
354,622
350,620
346,618
345,618
344,618
346,618
346,619
346,618
344,617
346,618
346,619
345,618
346,619
345,618
346,619
345,619
347,618
345,619
345,620
347,619
345,620
347,620
347,620
346,620
346,620
347,620
347,620
346,621
347,620
348,620
347,620
347,620
347,621
346,621
347,621
347,621
347,620
347,621
347,621
347,621
347,621
347,621
348,621
346,621
347,622
348,622
346,623
349,622
350,622
351,623
350,623
352,624
356,644
365,678
374,711
375,718
378,729
383,747
389,762
388,771
385,781
386,788
379,793
376,797
372,802
373,809
373,813
375,816
377,819
375,819
376,818
375,818
375,817
373,816
374,817
373,814
371,814
373,813
371,811
371,811
371,811
372,811
371,810
370,810
371,809
371,808
371,808
371,808
370,808
370,807
371,807
370,806
368,807
370,807
368,806
369,806
370,805
370,805
370,804
369,806
368,806
369,805
367,805
370,803
369,805
370,802
369,805
368,804
369,804
368,804
369,804
368,803
369,804
370,801
367,803
368,802
369,804
369,803
368,803
368,802
369,803
368,802
368,802
368,802
368,803
368,802
369,802
368,801
368,803
368,802
369,802
368,802
368,801
367,802
368,801
368,802
368,802
370,802
368,801
369,801
