index,middle
361,811
361,811
360,809
362,811
360,810
361,810
361,810
361,810
360,809
361,809
361,810
361,809
361,809
361,810
361,809
362,809
362,810
362,808
361,809
360,809
362,810
362,810
361,809
361,808
360,809
361,809
363,807
363,798
373,781
380,764
395,749
403,725
398,686
382,651
356,635
346,627
342,624
339,623
340,622
340,620
340,621
339,622
340,621
340,621
341,621
342,621
342,622
343,623
342,622
343,623
342,622
343,623
344,624
343,623
345,623
345,624
344,624
345,624
345,624
345,624
345,624
344,625
345,625
346,625
345,625
346,625
345,626
346,625
345,625
345,626
347,625
346,625
346,626
347,626
345,627
346,627
346,625
345,626
346,626
345,627
346,627
346,628
350,641
359,711
367,770
364,798
361,812
360,815
366,819
365,824
367,826
367,826
370,825
371,824
369,822
369,823
371,821
369,822
369,820
370,821
370,820
370,820
369,819
370,818
369,818
369,818
369,817
368,818
369,817
367,816
368,817
368,818
368,816
367,816
366,815
368,816
367,814
367,815
367,813
367,816
367,815
366,814
367,814
367,814
367,813
366,811
367,813
367,815
367,813
367,813
365,813
366,813
364,813
366,812
366,812
366,813
366,812
366,813
366,812
365,812
365,812
367,811
365,812
366,811
367,812
366,811
366,810
365,809
367,811
366,811
366,809
366,811
366,811
367,810
365,811
365,811
