index,middle
365,820
365,809
366,791
365,809
366,792
366,804
365,794
366,805
364,784
366,816
365,803
366,815
366,807
370,810
368,805
377,796
379,787
385,773
396,763
404,743
397,712
373,681
346,662
333,651
325,644
323,639
323,637
321,635
323,634
323,632
323,632
327,632
329,632
330,631
334,632
337,631
339,631
338,631
340,631
345,630
344,631
345,631
345,631
348,632
348,632
348,631
348,632
348,632
349,633
348,632
349,633
349,633
348,633
348,633
349,633
349,633
349,633
349,632
349,633
349,633
348,633
349,632
348,634
348,633
348,633
349,633
349,633
348,633
349,633
350,634
350,634
350,633
351,633
350,633
350,634
351,633
351,633
350,634
350,634
352,634
353,634
362,641
383,692
404,757
409,784
412,799
398,805
395,812
393,818
393,823
391,822
389,821
386,818
384,819
382,818
382,817
381,816
379,816
380,815
379,816
378,815
377,813
377,813
376,814
376,814
376,813
376,813
374,812
374,813
374,814
374,813
375,812
375,812
374,812
374,812
374,811
374,811
374,810
373,810
375,811
374,810
374,809
374,810
375,810
373,809
374,809
374,809
374,809
375,810
372,809
373,808
372,808
374,808
374,808
373,807
373,808
372,808
372,808
373,807
373,808
373,808
372,807
373,808
372,807
373,807
373,807
372,806
373,807
373,807
373,808
372,806
372,807
372,807
373,806
373,807
373,807
