index,middle
498,703
498,702
497,702
498,702
498,701
498,702
499,701
498,703
498,705
490,711
469,715
455,713
439,702
432,690
423,681
414,675
398,673
388,671
383,670
380,669
378,669
378,669
377,669
378,669
378,669
379,670
381,670
381,671
382,673
382,672
383,672
385,674
384,674
386,677
384,678
386,680
387,680
386,680
387,679
386,680
387,680
387,680
388,681
387,681
388,682
388,682
389,682
388,682
388,682
390,683
390,683
390,683
390,682
391,682
392,682
393,682
393,682
393,681
395,680
395,678
396,677
398,677
398,678
396,678
397,679
396,678
396,678
395,678
397,678
397,678
397,678
397,679
398,678
397,678
398,678
398,679
400,677
402,678
404,678
403,678
404,677
403,677
402,679
402,678
400,678
397,681
396,681
401,679
412,677
428,678
450,684
470,691
484,695
497,699
509,703
518,707
523,710
522,712
525,712
523,710
526,708
523,704
524,704
523,703
525,705
524,707
523,706
521,707
521,706
521,705
519,705
518,703
519,703
520,703
518,702
516,702
517,702
516,700
516,701
517,701
517,701
516,701
514,701
514,700
514,701
513,701
513,700
513,700
511,701
512,700
512,699
511,700
511,701
511,700
511,701
510,700
510,701
509,699
510,702
510,701
510,701
510,701
511,701
511,702
510,701
509,701
510,701
510,702
507,701
508,701
510,701
508,701
509,700
509,701
509,700
509,700
