index,middle
518,704
518,703
517,704
518,704
516,704
517,705
516,703
516,703
517,704
511,702
497,698
473,694
446,692
423,692
410,690
402,688
400,685
397,685
396,683
396,683
395,682
397,683
397,682
397,684
397,683
398,683
400,683
405,683
401,684
404,685
403,684
403,685
402,684
403,685
403,684
405,685
405,686
405,686
404,686
405,686
406,686
406,686
406,686
408,684
405,686
403,685
403,685
402,685
404,686
403,685
400,684
401,684
401,684
402,684
402,684
401,683
402,684
402,684
402,683
401,684
402,684
403,683
402,684
403,685
402,683
402,683
403,683
402,683
402,683
403,683
403,684
403,683
403,684
403,685
403,685
404,686
400,686
405,686
400,686
399,686
397,686
396,689
395,693
399,702
398,705
405,709
412,702
423,703
432,702
450,701
473,703
491,708
509,713
512,715
520,718
523,718
526,717
527,715
527,713
526,708
522,707
520,706
520,704
521,704
519,702
519,702
518,703
517,703
517,702
516,702
516,701
513,701
514,700
514,700
515,700
512,699
514,699
513,701
513,701
513,700
513,701
513,701
513,701
512,701
511,700
511,702
511,702
511,701
511,701
510,701
509,701
508,701
509,701
510,702
509,701
508,702
509,699
508,702
507,702
509,701
507,702
507,702
507,702
507,701
506,701
506,701
506,700
506,701
506,700
506,701
506,701
506,701
504,701
506,702
505,701
505,702
