index,middle
505,704
506,704
504,704
504,705
503,705
503,706
504,707
503,704
503,706
502,706
503,706
503,706
503,707
502,706
502,706
502,705
502,706
495,709
477,710
447,707
413,698
394,692
382,687
380,685
382,685
383,685
385,686
387,686
390,687
392,689
394,689
396,693
397,693
400,694
401,694
401,695
403,696
402,697
404,697
404,698
405,698
406,697
405,695
406,695
409,696
409,697
409,697
409,696
410,696
410,697
410,697
411,697
410,697
410,697
411,699
410,697
410,698
411,698
411,698
411,699
412,699
411,699
412,699
412,699
412,699
412,700
412,699
412,700
413,700
413,700
411,700
413,700
413,700
413,699
412,700
413,699
412,699
413,699
413,699
413,701
411,700
411,700
409,700
405,700
406,690
449,678
459,681
475,685
489,692
505,696
515,700
521,702
523,703
525,706
526,705
528,708
533,708
537,709
533,708
533,708
532,710
531,709
531,710
528,710
527,709
525,709
524,710
524,708
523,708
522,708
523,707
522,707
523,707
521,707
521,707
521,706
521,706
519,706
520,707
519,705
518,705
519,705
518,705
519,705
518,704
517,705
518,705
517,706
517,704
517,704
517,704
516,704
516,703
516,705
516,704
514,704
515,703
515,702
515,703
515,703
514,701
514,704
514,703
515,702
513,703
514,703
514,703
513,702
513,704
513,702
513,703
513,704
513,704
513,704
512,704
