index,middle
506,700
509,701
509,701
508,701
509,700
509,700
509,701
508,701
508,704
505,705
497,703
472,702
447,695
431,688
422,679
403,674
387,672
381,669
373,668
369,666
366,667
363,667
361,668
360,668
360,668
360,669
360,669
362,670
361,671
361,671
362,671
364,671
364,672
363,672
362,672
365,672
364,672
366,672
366,672
366,673
367,672
364,672
367,673
367,674
369,674
368,674
369,673
370,673
371,674
370,674
371,674
371,674
370,675
371,676
371,674
370,675
372,675
372,676
370,676
372,676
372,675
372,676
372,675
372,676
372,676
372,676
373,676
374,676
373,676
374,677
373,676
373,676
373,677
373,676
374,674
374,675
375,675
374,674
375,674
376,674
375,675
376,675
377,675
375,673
384,675
447,686
471,696
486,700
498,704
506,705
516,708
522,707
527,708
528,709
526,709
527,707
524,707
526,707
527,708
524,707
524,708
524,708
524,706
526,706
525,706
523,704
522,703
521,703
519,703
518,704
517,705
518,705
517,705
518,705
518,704
519,706
517,706
517,707
517,706
516,707
514,707
516,707
516,707
515,708
512,707
511,706
514,707
513,706
511,707
512,706
512,706
511,708
512,707
513,707
511,708
512,709
511,708
509,709
510,708
510,707
510,707
508,707
510,706
510,708
510,707
510,707
511,708
509,708
510,708
509,708
509,708
509,708
507,709
509,708
509,709
509,709
