index,middle
540,661
543,661
542,660
543,663
542,662
541,661
545,661
542,662
541,661
541,662
541,663
543,664
539,661
534,662
526,661
508,660
504,659
478,658
454,653
441,650
433,646
420,645
402,643
391,641
381,636
370,638
365,640
363,639
359,639
359,637
360,635
356,638
359,638
359,637
357,639
361,640
358,640
361,639
357,639
361,637
361,638
362,639
361,639
359,639
362,638
364,638
361,640
364,639
363,639
366,638
364,637
365,640
366,639
366,640
366,638
366,640
368,640
370,639
368,641
368,641
370,642
368,640
371,639
372,640
370,640
372,641
374,638
372,641
370,641
373,641
373,640
373,641
374,640
373,640
372,639
375,639
376,641
373,640
376,639
375,642
374,643
373,642
372,641
373,642
376,642
375,641
374,642
381,645
398,647
413,651
429,654
447,658
460,659
476,661
486,663
502,670
511,678
518,688
523,701
531,713
531,719
535,719
542,717
541,711
538,703
540,697
539,695
538,692
541,691
544,688
548,683
551,679
549,675
552,675
549,674
548,671
554,668
551,668
552,671
554,670
553,670
552,674
551,673
553,676
551,674
555,672
549,675
554,675
551,674
551,678
553,676
551,676
550,677
551,676
549,678
552,674
549,676
550,673
552,672
547,673
549,673
548,671
549,670
546,670
547,669
546,668
544,670
548,669
548,668
545,669
545,668
545,668
545,669
544,669
545,669
