index,middle
541,694
540,694
540,693
541,693
542,692
540,694
539,693
538,693
538,692
539,694
538,694
540,693
536,694
532,692
524,690
493,690
453,687
418,684
383,680
371,678
365,673
363,670
362,671
360,669
359,667
358,667
359,667
357,666
359,666
359,667
359,666
360,666
360,666
361,666
361,665
362,664
362,667
364,666
364,666
362,668
363,670
363,670
363,670
365,665
365,663
362,666
364,665
362,661
359,657
362,657
361,657
364,655
360,655
361,655
362,654
360,653
361,653
360,654
364,654
363,653
364,655
367,651
368,655
365,653
370,655
374,656
376,657
377,655
385,656
388,657
387,657
384,656
381,652
375,654
376,653
373,652
373,653
373,653
374,654
372,655
372,653
373,654
372,653
373,655
373,654
371,653
370,655
375,654
409,657
445,662
463,667
484,669
498,674
510,681
523,693
537,696
541,695
541,693
546,694
547,692
545,697
548,708
544,729
545,738
544,738
543,737
541,734
542,732
543,728
544,725
543,722
542,720
540,717
539,712
542,709
547,703
545,701
546,701
549,698
543,700
546,698
541,697
543,696
543,696
541,697
540,696
540,695
540,696
539,695
536,693
539,695
536,695
537,696
535,695
536,696
536,695
536,698
535,697
535,697
533,698
536,697
536,699
534,701
538,701
537,702
535,703
535,701
535,701
534,703
534,700
534,702
535,702
533,704
533,701
531,702
