index,middle
532,664
534,663
532,666
534,665
532,664
535,666
534,665
534,666
533,665
534,666
534,666
533,668
533,667
532,668
530,669
531,667
532,668
531,668
533,667
529,668
534,667
533,667
532,668
531,670
532,669
532,668
532,670
529,668
530,669
531,667
528,668
532,668
529,669
531,668
530,668
530,669
531,669
529,665
531,668
530,668
529,667
529,667
531,667
532,665
523,667
491,665
445,658
406,652
382,650
368,646
365,646
361,644
359,643
359,644
358,645
358,645
358,645
358,645
359,645
357,646
360,646
360,645
360,645
363,646
363,647
367,646
367,645
368,645
370,647
369,646
371,647
370,647
373,647
378,646
378,648
381,648
379,648
378,650
382,652
381,656
380,660
376,670
373,678
371,676
376,672
374,669
376,669
380,667
379,667
383,666
385,665
383,662
384,663
386,658
385,658
389,656
384,655
384,657
399,657
430,660
481,666
501,674
514,686
524,698
533,704
539,705
538,706
543,705
547,703
548,703
554,701
553,703
554,701
555,699
558,702
555,700
555,700
553,701
555,699
552,700
549,698
550,699
548,701
548,699
547,696
550,697
550,697
549,695
546,694
547,695
543,693
545,694
546,693
545,695
545,694
544,694
543,696
542,693
541,695
542,694
543,697
542,696
543,696
539,696
542,695
542,695
540,695
540,694
538,694
540,694
540,693
541,693
540,694
538,693
539,692
539,694
