index,middle
544,669
541,670
542,666
544,670
546,667
544,670
542,668
542,669
543,667
543,667
539,667
542,670
543,670
542,672
541,672
536,671
526,669
480,660
431,651
383,643
368,640
360,640
357,633
357,637
355,636
355,636
354,635
355,635
355,636
356,636
354,638
356,637
356,638
357,637
354,638
353,639
355,639
358,640
357,639
354,641
358,641
357,640
359,640
359,641
358,643
357,643
359,643
358,642
357,643
360,642
361,645
359,645
357,643
360,643
362,646
362,646
360,645
360,646
362,645
360,646
363,647
360,647
359,644
363,645
361,645
360,646
360,646
363,648
359,648
362,647
361,645
361,644
363,647
363,646
362,645
363,646
363,647
363,646
364,646
364,647
363,647
365,647
369,648
369,648
375,650
379,652
389,653
403,653
421,656
443,657
467,659
484,662
501,679
514,696
521,711
524,723
528,729
532,726
534,731
535,723
536,718
534,712
527,704
528,696
531,696
529,691
530,689
531,685
529,680
533,682
533,679
532,678
531,678
526,677
527,675
524,676
525,676
524,677
521,676
522,677
520,675
521,678
520,675
520,676
519,676
518,674
520,673
519,670
519,669
517,669
517,670
517,669
514,668
516,667
515,666
515,668
515,668
514,668
514,669
517,669
513,670
512,666
515,670
514,670
515,670
515,670
515,670
513,669
512,672
514,672
513,672
514,668
513,668
514,668
513,668
513,667
