index,middle
529,711
528,710
528,716
528,714
528,711
528,713
528,717
529,717
528,712
526,715
520,710
510,699
1022,694
477,665
422,652
398,641
390,640
389,638
390,640
393,641
394,640
395,640
396,640
400,640
1023,639
400,640
401,640
406,641
407,639
409,640
409,640
412,640
415,639
418,639
419,639
418,639
418,640
417,639
419,640
419,640
418,640
412,640
416,640
422,639
425,640
425,640
424,639
424,640
423,640
422,639
426,640
423,648
423,654
422,655
422,655
420,658
418,658
417,661
416,656
416,665
419,667
420,670
422,669
424,666
426,663
424,664
416,666
412,665
418,664
421,661
423,660
420,664
419,659
417,660
419,655
420,659
417,655
418,658
413,658
414,658
412,658
415,660
418,656
414,661
419,661
416,662
439,668
451,672
473,680
488,688
520,703
528,717
538,723
544,738
548,737
542,742
548,740
546,737
549,735
548,733
545,733
547,730
542,726
539,714
545,707
541,699
539,697
538,695
540,692
534,690
538,689
537,688
532,685
538,686
533,686
533,686
534,685
534,685
532,683
531,685
532,683
531,683
529,682
532,683
533,684
533,681
534,680
530,683
534,684
532,683
530,683
532,682
534,684
534,681
535,684
535,683
534,681
535,681
532,682
531,682
533,689
532,692
533,693
530,690
534,688
535,687
536,686
538,684
536,684
536,682
535,681
535,680
537,680
541,680
543,680
545,681
