index,middle
561,801
561,803
559,805
556,802
556,804
559,804
556,804
559,804
558,804
555,804
550,802
547,798
533,785
514,763
486,746
472,736
457,722
432,712
397,700
357,670
339,659
322,658
320,652
309,651
310,650
307,647
307,644
303,643
306,641
307,641
307,640
306,635
302,629
296,622
293,619
289,618
288,615
284,612
283,613
284,613
286,617
293,620
291,623
297,629
293,626
299,630
298,630
299,631
300,626
301,626
299,631
300,629
298,628
303,634
300,629
301,632
303,631
302,625
303,623
302,625
305,626
304,629
303,634
301,633
302,632
302,635
302,634
300,632
302,633
301,631
303,634
302,636
301,636
301,634
302,635
304,637
303,637
303,635
304,637
302,638
303,639
306,637
304,639
306,639
308,639
307,642
311,640
315,649
326,656
340,666
365,674
390,687
409,706
442,732
470,747
478,759
492,764
504,773
514,779
518,785
532,786
540,791
551,798
555,800
565,803
563,808
569,811
568,812
575,812
574,813
572,812
572,811
572,811
570,812
570,813
568,811
569,810
569,807
565,809
561,807
561,808
561,808
561,808
562,806
561,807
558,806
562,806
558,806
560,806
559,806
560,804
559,803
558,804
561,807
559,805
558,807
559,805
556,804
557,805
557,805
558,804
555,806
557,803
556,805
559,803
556,803
557,801
558,801
558,804
556,803
557,803
554,805
558,803
557,802
556,801
555,804
