index,middle
555,805
554,805
556,803
556,804
553,801
554,801
554,803
554,802
556,803
554,802
552,801
552,800
548,799
535,790
519,780
495,766
469,752
437,736
400,719
368,698
360,675
349,663
340,658
333,653
328,650
325,646
322,645
321,646
323,645
317,644
315,644
317,638
316,643
316,640
316,631
317,636
317,641
319,636
320,638
321,639
321,641
324,642
324,642
326,643
328,644
328,644
330,644
333,644
337,645
338,645
340,647
341,648
342,648
341,649
345,650
357,650
372,654
381,654
386,656
394,657
397,659
403,662
405,665
402,665
412,675
415,688
415,703
417,726
412,723
404,720
402,716
402,714
403,714
406,715
408,715
411,717
422,721
429,727
426,729
432,732
444,732
447,731
445,735
445,738
443,738
443,741
444,742
446,749
465,753
478,769
491,774
504,786
517,792
520,798
518,800
529,807
530,813
542,815
542,818
548,818
551,821
554,820
559,825
563,825
560,823
558,821
559,823
559,822
554,822
554,821
554,820
555,822
553,819
550,822
551,821
552,821
553,821
549,820
553,822
547,819
550,820
552,819
552,822
549,820
547,820
546,818
574,997
576,994
571,995
573,998
566,1001
565,996
571,997
568,996
567,1002
565,999
565,1000
568,1001
565,998
564,1001
563,1000
562,1002
558,1001
563,1000
562,1000
561,1001
563,999
560,1002
562,1000
560,1000
563,997
560,1001
559,998
562,1000
558,999
561,997
