index,middle
562,813
563,813
562,813
565,816
561,813
560,813
560,815
564,811
555,811
561,810
559,813
561,811
557,809
560,812
561,813
555,811
545,797
523,790
494,773
470,756
446,745
425,730
403,711
381,686
372,672
364,661
358,655
347,652
340,648
339,648
339,648
334,649
339,649
339,654
338,650
334,651
337,651
341,653
340,655
339,661
335,662
337,666
341,664
336,665
342,660
342,667
346,666
342,668
345,668
345,669
347,667
346,668
345,667
346,670
343,671
348,672
350,674
350,672
349,673
356,676
354,674
355,672
359,675
356,675
359,673
354,674
357,675
354,674
356,675
355,675
355,674
355,676
355,674
360,675
357,675
359,675
360,674
359,675
361,672
361,673
362,675
359,676
358,676
361,675
362,674
363,684
373,705
408,720
443,730
464,744
488,753
499,771
507,776
526,787
536,789
530,791
535,795
541,796
547,798
542,797
546,798
547,799
539,800
546,800
544,806
551,800
552,808
552,804
550,807
556,807
560,811
564,814
564,815
563,811
563,807
560,812
557,813
559,809
558,810
555,811
554,806
559,807
555,812
556,813
553,811
552,810
551,813
550,813
549,806
553,809
550,807
555,812
549,812
550,810
546,812
544,809
548,808
547,807
547,808
544,809
550,808
545,807
550,807
546,807
543,807
548,805
546,800
547,807
549,809
545,808
548,806
550,808
549,806
541,806
545,806
544,802
