index,middle
558,1001
559,1001
559,998
559,1000
554,999
556,1000
558,1001
555,999
558,1000
556,1002
553,999
555,1000
546,1000
485,795
500,783
482,767
457,748
435,729
411,714
395,702
367,688
351,682
337,672
327,664
320,656
307,650
304,645
301,640
299,636
297,633
298,631
298,629
298,629
301,631
307,633
322,638
326,640
330,636
334,630
336,624
339,626
343,623
341,625
345,629
346,642
347,641
347,641
346,640
351,640
349,636
352,639
353,639
355,641
350,643
349,641
348,639
354,648
357,649
356,660
358,656
360,659
359,659
361,671
365,668
367,673
373,677
368,667
362,661
365,660
369,660
367,658
372,659
373,658
374,661
376,668
378,679
377,685
378,685
376,685
369,688
374,687
375,1010
375,1022
373,1011
378,690
396,712
418,735
432,756
455,766
477,780
494,786
533,1007
531,1005
532,1013
517,805
519,812
531,813
543,815
551,813
549,819
557,821
561,821
560,819
555,820
557,820
562,820
565,822
569,822
561,822
563,822
564,822
563,818
563,819
559,820
560,820
559,817
556,820
559,818
554,821
555,820
557,818
557,817
555,819
553,820
554,816
553,820
556,818
554,819
554,818
555,820
556,819
556,819
554,819
556,819
555,820
555,819
553,818
555,817
551,818
551,818
551,818
548,819
551,818
551,818
549,817
550,818
551,816
550,818
550,818
556,817
552,817
548,817
545,816
545,816
544,812
546,814
