index,middle
502,742
503,742
502,742
502,741
502,742
502,741
503,743
500,741
502,742
503,741
502,740
494,736
482,729
467,723
444,714
426,699
403,690
376,682
361,678
350,673
346,670
345,669
344,668
344,667
344,668
345,667
346,668
345,667
347,667
347,667
349,667
348,666
349,667
1023,667
1023,667
661,668
1023,668
1022,668
1023,668
1023,668
1023,668
1023,669
1023,670
1023,669
1023,670
381,670
474,670
524,670
450,669
361,670
360,670
416,672
366,672
366,675
380,676
530,676
427,676
365,677
365,676
367,677
367,677
368,678
368,677
369,678
372,678
375,679
377,681
377,681
380,682
381,682
382,682
385,683
388,686
392,688
404,696
413,706
420,719
431,727
446,729
460,732
482,738
495,740
507,745
515,749
520,754
523,757
525,759
528,762
527,762
526,762
526,761
525,760
523,759
522,759
521,759
519,758
518,757
517,756
517,755
516,755
516,755
516,754
515,754
514,754
515,754
513,753
512,752
513,752
511,752
513,752
511,751
512,750
510,751
510,750
511,750
511,751
510,750
510,750
509,749
509,750
510,750
509,749
509,749
508,749
507,749
508,748
508,747
507,748
506,748
508,748
507,748
507,748
506,748
506,747
506,747
507,748
507,747
505,747
506,746
507,746
506,747
506,746
506,746
506,746
507,745
505,746
506,746
505,746
506,745
505,745
504,745
505,744
504,744
505,744
504,745
504,744
