index,middle
505,740
505,740
506,740
505,741
504,741
504,741
504,740
504,740
502,739
503,740
502,739
499,737
488,730
456,722
441,711
418,700
402,688
393,682
464,677
375,675
371,673
368,671
1023,671
1021,670
714,671
733,670
588,670
1023,671
1023,671
1023,671
1023,671
1015,671
1021,672
415,672
561,672
1023,672
1023,672
368,673
369,673
369,673
369,673
369,672
1023,673
1023,673
1023,673
417,673
1023,674
521,673
372,672
372,673
373,673
425,674
561,674
1023,674
518,673
1023,673
402,674
582,674
379,674
375,674
374,673
375,675
375,674
376,676
377,675
378,674
379,674
378,675
380,675
381,674
383,674
384,674
383,675
384,675
386,675
388,676
389,676
386,675
387,676
387,676
387,677
388,678
387,678
386,677
386,678
389,677
391,680
399,692
408,704
577,711
418,715
423,719
430,724
435,727
444,729
459,733
474,735
490,739
498,741
504,744
512,748
516,751
519,753
523,753
524,755
527,756
527,757
525,757
524,757
524,756
523,756
523,756
521,755
521,755
521,754
520,753
519,752
517,750
515,749
515,749
515,749
513,747
514,748
514,748
513,747
514,747
513,747
511,747
511,747
511,747
512,747
511,745
511,747
511,748
512,748
510,747
510,747
511,747
511,747
509,747
510,748
510,748
509,747
510,747
509,746
508,746
510,747
509,747
511,747
510,748
511,748
509,747
510,747
510,747
509,747
