index,middle
507,747
509,747
508,747
507,746
506,747
508,746
508,746
508,746
508,747
506,747
507,746
505,744
501,738
495,732
478,726
455,717
432,703
407,690
382,681
361,676
348,669
344,664
342,662
342,661
340,660
340,661
341,661
340,662
341,661
342,660
340,661
341,661
342,662
343,661
343,662
343,662
344,662
344,662
344,661
346,663
344,662
345,661
343,663
345,663
345,663
346,662
347,663
348,664
348,664
349,665
348,664
348,665
350,665
350,666
350,666
350,667
350,667
350,668
351,668
351,668
352,668
351,669
353,668
353,670
353,669
354,670
354,670
355,671
354,672
357,675
358,681
355,682
359,687
383,710
443,736
467,742
483,739
500,740
507,742
514,746
520,752
525,755
525,757
525,758
522,757
521,755
519,755
518,753
515,750
514,752
515,752
513,751
513,750
512,750
512,750
512,749
511,749
510,749
511,749
510,749
508,748
509,747
509,747
509,747
509,747
508,747
508,746
507,747
508,746
507,747
507,746
506,746
508,745
507,746
507,746
507,745
507,746
507,746
505,745
507,745
506,745
505,746
504,745
505,745
503,744
504,745
506,744
505,745
506,744
505,743
505,745
505,744
504,744
504,742
503,743
504,744
505,744
503,745
503,743
503,743
503,742
503,742
503,742
505,743
502,743
502,743
503,743
502,742
502,742
503,742
502,743
504,742
502,742
504,742
503,741
503,742
