index,middle
494,773
492,773
492,773
493,772
493,771
492,769
491,768
492,767
491,766
493,765
492,765
492,763
491,762
491,760
490,759
490,758
488,756
485,751
477,745
470,740
463,735
456,731
446,724
435,716
428,709
430,703
419,698
407,692
393,686
380,680
377,677
374,675
368,673
364,671
361,669
358,668
359,669
359,668
358,668
359,668
359,667
359,667
359,668
359,668
360,668
360,668
360,668
361,668
360,668
361,668
361,668
362,669
362,669
363,670
364,670
364,669
366,670
365,671
367,671
369,673
374,674
377,674
376,674
374,675
375,675
373,676
374,676
374,676
373,676
376,676
377,677
377,677
377,677
377,677
378,678
378,678
378,678
379,678
380,679
382,684
380,690
378,691
378,692
380,693
387,701
421,722
453,732
471,741
486,748
497,756
505,758
509,762
510,762
505,761
502,759
499,760
499,757
498,757
498,756
499,755
498,754
499,753
496,754
495,753
495,749
494,750
494,751
494,750
493,750
492,750
490,749
490,748
491,747
491,747
489,747
489,746
488,745
489,745
488,745
489,745
488,744
488,745
488,744
488,745
487,744
488,744
487,744
487,744
487,744
486,744
486,743
487,742
487,742
486,743
487,742
486,743
486,743
485,743
487,743
488,743
486,741
486,742
486,742
486,743
486,741
487,742
486,741
485,742
487,742
484,742
484,743
485,742
485,743
486,743
494,746
494,745
