index,middle
502,744
503,744
503,743
504,744
503,744
502,744
503,744
503,743
501,744
501,743
501,742
503,743
503,742
502,743
502,743
502,744
501,744
501,743
501,743
502,743
501,743
501,742
502,743
501,743
501,743
501,743
501,744
501,743
501,743
502,743
501,743
501,743
500,743
502,744
499,743
500,743
500,743
501,742
501,742
501,743
501,743
499,743
500,743
500,743
497,741
490,735
470,727
449,713
429,702
417,693
415,688
410,686
396,682
379,676
367,674
361,672
357,671
354,670
356,670
355,670
354,670
356,670
356,670
357,670
356,670
358,670
358,670
358,669
358,671
358,670
358,671
360,670
360,671
361,671
361,672
363,672
363,672
363,672
364,672
364,673
365,672
365,672
365,673
365,673
366,672
366,673
366,673
366,673
366,673
366,673
367,674
368,674
368,674
369,675
370,676
370,676
372,678
393,695
456,727
490,744
514,755
527,763
537,767
531,766
529,764
527,762
526,761
524,760
523,760
521,759
520,758
518,757
517,757
518,756
517,756
516,755
514,755
514,755
516,755
514,754
515,753
514,753
513,753
513,753
513,753
514,752
513,752
513,752
512,751
512,752
513,751
513,751
513,751
511,750
511,751
511,751
510,751
514,750
513,750
513,750
511,749
512,749
508,750
509,751
512,750
511,751
510,750
509,749
511,750
510,751
510,750
509,749
509,749
509,748
510,749
510,750
