index,middle
368,657
370,657
369,657
368,657
368,657
369,657
369,657
370,657
369,657
369,657
370,658
370,657
370,656
369,657
370,657
371,657
373,657
373,657
372,657
371,657
372,656
371,657
372,657
373,657
372,657
372,657
372,657
371,657
372,657
372,658
373,657
373,658
373,658
373,657
372,657
372,658
373,657
372,657
372,657
373,658
371,658
372,657
372,657
372,657
372,657
371,658
372,657
373,657
372,657
372,657
370,657
372,658
372,658
373,658
372,658
373,658
372,658
373,658
372,658
371,658
372,658
373,659
372,659
372,659
371,659
373,659
372,658
373,658
373,658
373,659
371,659
372,659
373,659
373,659
378,664
387,669
396,676
398,679
400,682
403,684
410,691
415,697
418,700
419,701
420,701
419,700
417,699
415,698
412,697
412,696
411,696
412,696
411,697
410,696
410,695
411,696
412,696
411,695
413,695
413,696
413,696
413,696
411,696
413,696
412,696
410,696
411,696
411,696
411,696
410,696
410,695
411,696
412,697
412,696
412,697
411,696
410,696
411,696
411,698
415,701
417,703
418,704
419,704
418,705
418,704
418,704
419,704
418,704
418,704
417,704
417,704
417,704
416,703
417,704
417,704
417,704
417,703
416,703
418,704
418,703
416,703
416,703
418,703
416,703
416,703
416,703
416,703
416,703
416,703
417,702
416,703
415,702
416,702
416,702
416,703
417,702
