index,middle
397,684
396,685
397,686
397,685
397,686
397,686
397,685
396,685
397,685
396,685
397,685
396,685
397,685
396,685
397,685
396,685
396,685
397,686
397,685
397,685
397,686
397,685
396,685
397,685
397,685
397,685
396,685
396,685
397,685
397,685
397,685
396,685
397,685
397,685
397,685
397,686
397,685
396,685
397,685
397,685
397,686
397,684
397,685
398,686
397,685
396,685
396,686
397,685
397,686
397,686
397,685
396,685
398,686
398,685
398,686
397,686
397,685
397,686
398,686
397,686
397,686
397,686
396,685
398,685
397,686
399,686
397,686
398,686
396,686
398,686
398,685
398,685
397,686
399,685
398,686
398,685
398,686
397,686
398,686
398,687
398,685
398,685
397,686
397,686
398,686
398,686
399,686
398,686
399,685
398,686
398,685
398,686
398,685
398,686
398,687
397,686
398,686
399,686
399,684
398,686
399,686
399,686
399,686
398,686
397,686
397,687
398,687
399,686
399,686
399,686
399,687
399,686
399,686
399,686
399,686
398,686
399,686
399,686
399,686
397,686
399,686
399,686
399,686
399,686
399,686
400,686
399,686
399,686
400,686
399,687
399,687
399,686
399,686
399,687
398,686
399,687
399,687
399,687
400,687
400,687
399,686
400,686
399,687
399,686
399,686
399,686
400,686
399,686
399,687
399,686
399,686
400,686
400,686
400,687
400,687
399,686
399,686
