index,middle
425,723
426,723
426,722
426,723
425,723
425,722
425,723
426,721
426,723
425,722
424,723
426,722
424,723
425,723
426,722
425,722
424,723
424,723
425,722
424,722
426,722
425,722
425,722
425,723
425,722
424,722
425,722
426,721
424,722
424,722
424,722
424,722
425,722
425,722
425,722
424,722
425,722
425,722
425,721
424,722
425,722
424,722
425,722
424,722
425,722
425,722
426,723
425,721
424,721
426,722
424,722
426,722
425,722
425,722
426,723
423,722
425,722
424,723
426,721
425,721
426,722
425,722
425,722
425,723
426,722
426,722
425,722
425,722
425,722
425,723
425,722
425,722
426,722
425,722
425,722
426,722
425,722
426,721
425,722
426,721
425,722
425,722
425,722
426,723
426,722
425,722
426,722
425,722
425,721
426,722
424,722
425,722
426,722
424,722
425,722
426,722
425,721
426,722
426,722
427,721
425,722
426,723
425,721
426,722
426,722
424,722
425,722
425,723
424,722
425,722
425,722
425,722
425,721
424,722
425,722
425,722
425,722
425,721
424,722
426,721
425,722
426,721
425,722
424,722
425,721
424,722
426,722
425,722
426,721
424,721
424,720
424,720
424,719
423,718
424,719
423,718
423,717
423,717
423,717
421,716
420,715
420,715
419,715
418,715
418,715
419,714
419,714
419,715
418,715
417,716
418,715
419,715
419,715
418,714
419,714
418,714
