index,middle
403,693
401,694
402,693
401,693
403,693
403,693
403,693
403,694
404,693
405,693
404,694
405,694
405,693
406,693
406,693
404,694
407,694
405,693
405,693
406,693
405,693
405,693
406,693
405,693
404,693
406,694
406,693
405,693
406,693
406,693
406,693
405,693
406,693
406,693
406,693
404,693
404,693
406,693
405,693
404,693
405,693
404,693
405,693
405,692
406,693
405,692
405,693
405,693
406,693
405,693
406,692
406,693
405,693
405,693
405,693
405,693
405,693
406,692
405,693
407,693
406,693
406,693
406,693
406,693
405,693
404,692
406,694
407,694
406,694
407,693
405,693
405,693
405,693
405,693
405,692
406,693
406,694
405,693
405,692
406,693
406,693
405,693
405,693
405,692
404,694
406,693
406,693
405,693
406,692
406,693
406,693
405,693
406,693
406,693
405,693
407,693
406,693
406,693
407,693
405,693
405,693
405,693
405,693
405,694
405,693
406,693
406,692
406,693
406,693
406,693
406,693
405,693
406,693
406,691
405,693
406,692
405,692
405,693
406,693
405,692
405,693
405,693
406,692
406,693
405,693
405,693
405,692
405,692
402,692
402,691
401,691
400,692
400,691
399,690
401,691
401,691
400,690
400,691
401,690
400,691
402,691
400,690
400,691
401,690
400,691
401,690
401,690
401,691
401,691
402,691
400,690
402,691
400,691
401,691
402,691
