index,middle
392,677
391,677
391,677
391,677
391,677
391,677
389,677
392,677
390,676
391,677
391,677
390,677
391,677
391,677
389,677
391,677
390,677
390,677
390,677
391,677
391,676
391,677
390,678
390,677
391,677
391,677
390,676
390,677
390,677
391,677
390,676
390,677
390,676
390,677
390,677
390,677
390,677
388,675
389,677
395,686
400,692
400,694
402,695
404,697
407,699
409,700
411,702
411,703
411,702
411,704
411,704
411,704
412,704
411,704
411,704
411,705
412,705
410,704
411,705
409,705
410,705
409,705
409,706
410,705
410,704
409,705
409,705
410,705
409,705
409,705
409,705
409,705
408,704
408,705
409,705
408,705
408,704
408,704
409,704
409,705
407,705
408,704
409,705
407,705
408,704
408,704
408,704
407,704
408,704
408,704
408,704
407,703
408,703
408,704
408,703
407,704
407,704
408,703
408,704
407,703
405,702
406,701
405,701
405,702
405,702
405,701
406,701
405,701
406,701
404,701
406,700
405,701
404,701
405,701
405,699
405,701
405,700
405,701
405,701
403,699
400,695
399,693
399,692
399,692
399,693
400,692
399,692
398,693
398,692
399,692
399,692
399,692
398,692
398,692
398,691
396,689
397,689
396,687
396,687
396,688
396,688
396,688
396,687
396,687
396,688
395,687
396,687
397,688
397,687
396,688
397,688
397,688
397,688
400,689
402,693
404,693
402,694
404,694
404,694
402,695
403,693
404,694
404,694
404,694
404,694
403,693
402,693
402,693
402,694
403,693
402,692
401,693
401,693
401,693
402,693
401,693
402,693
