index,middle
358,809
358,809
358,809
362,809
358,808
352,809
352,808
358,809
357,809
356,808
356,808
351,808
353,808
355,807
362,807
353,808
356,807
352,807
352,807
359,807
354,807
356,806
358,805
351,804
361,802
361,800
355,797
365,795
367,792
366,788
360,787
371,784
371,783
373,782
372,782
366,782
371,777
371,761
371,734
367,705
366,679
371,663
368,652
364,645
364,642
361,640
367,639
371,638
369,638
366,637
368,638
357,638
360,637
362,638
361,638
359,638
358,638
360,638
361,638
365,638
360,638
362,638
362,638
360,638
359,638
366,639
363,639
360,639
363,639
364,639
364,639
363,639
363,639
363,640
363,640
357,640
363,640
359,640
365,640
366,640
365,640
369,640
361,640
368,640
362,641
367,649
371,667
366,685
364,701
369,715
366,726
371,738
377,749
369,761
367,771
375,779
363,785
377,790
369,793
374,796
368,800
372,803
373,804
370,807
373,810
371,812
368,814
370,816
367,816
367,817
369,817
361,818
375,819
368,820
378,820
372,820
374,821
379,821
373,821
368,821
377,821
379,821
362,820
371,819
370,820
374,820
369,820
383,820
383,820
381,821
370,820
384,820
383,820
388,820
393,820
379,820
393,820
382,819
383,819
393,819
389,819
389,819
394,819
388,818
384,819
383,818
387,818
381,818
374,818
380,818
392,818
389,817
379,818
376,817
383,818
382,817
