index,middle
364,813
364,813
364,813
363,812
364,813
363,813
363,813
364,813
363,812
363,812
364,812
364,813
363,812
363,812
363,810
358,803
354,789
350,767
347,744
350,718
362,695
377,676
380,661
379,651
376,647
375,645
372,644
364,644
356,644
352,644
350,644
348,644
348,643
349,643
348,642
347,642
349,642
350,642
352,642
356,642
359,643
358,643
358,643
357,643
356,644
355,643
355,643
355,644
356,644
356,644
355,644
355,644
355,644
354,644
355,644
355,645
355,644
354,645
354,645
354,645
355,645
353,645
353,646
354,646
353,645
353,645
353,646
354,646
354,646
354,646
353,645
353,645
354,646
354,646
355,647
354,646
354,646
354,646
354,647
354,646
353,646
354,646
353,647
354,647
354,647
354,647
353,647
353,652
353,656
353,662
353,667
354,675
354,688
356,703
358,719
360,732
362,745
364,756
367,765
369,776
1023,789
1023,797
1023,805
1023,812
1023,817
1023,819
1023,821
399,821
371,821
372,822
370,822
367,844
363,1023
362,1023
363,1023
362,1023
361,1023
360,1023
360,817
358,818
358,818
358,817
357,817
357,1023
357,817
356,816
357,816
356,816
356,816
356,816
356,816
356,815
357,815
356,815
357,814
356,815
355,815
356,815
354,816
355,815
355,816
355,814
355,813
355,813
354,814
354,827
355,812
354,813
355,813
354,812
355,813
354,813
354,812
355,813
354,812
355,811
