index,middle
367,809
363,809
367,809
367,810
358,810
362,811
355,810
368,810
366,811
358,811
379,813
383,812
381,814
381,812
365,811
359,806
374,797
365,781
373,761
357,739
359,715
376,682
374,660
366,648
381,642
383,638
379,635
379,634
393,634
393,633
367,633
380,632
379,632
381,632
374,632
374,632
375,632
364,631
381,631
365,632
382,631
370,632
373,632
375,632
371,633
377,632
378,633
379,632
370,632
382,632
384,633
378,633
376,633
373,633
378,633
375,634
377,633
378,634
377,633
373,633
365,633
371,634
359,633
368,634
366,634
359,634
357,635
376,636
354,636
373,637
369,637
363,637
368,637
362,638
373,637
363,637
372,638
374,637
374,638
368,637
368,638
366,638
371,637
360,638
365,640
365,651
364,661
369,676
360,691
367,708
364,725
367,740
367,754
366,767
368,780
369,790
380,796
378,803
379,808
379,810
374,813
382,814
375,816
366,816
370,815
369,815
360,813
374,813
365,812
369,812
368,811
357,811
360,811
373,811
374,810
367,810
379,810
371,809
374,810
372,809
379,808
376,809
370,809
368,808
370,809
368,809
376,810
368,810
369,811
374,810
369,811
365,811
368,810
367,811
361,811
366,811
371,811
368,811
371,811
371,812
368,811
356,811
362,811
359,810
367,810
359,810
366,810
369,810
367,810
365,810
365,810
366,810
368,809
365,810
374,809
