index,middle
387,670
388,671
388,670
388,670
387,670
387,670
388,670
388,669
386,670
386,669
386,667
384,666
383,664
382,662
380,659
378,659
375,657
369,656
363,654
359,652
354,651
351,650
349,649
349,650
350,650
351,650
351,650
353,651
353,651
355,650
354,651
355,651
354,651
356,651
356,651
358,651
356,650
358,651
358,651
359,651
358,651
358,651
359,651
359,650
358,651
357,651
355,650
351,651
351,650
352,650
353,651
352,650
353,651
354,651
355,650
356,650
358,650
359,651
359,651
360,652
360,651
361,652
362,651
362,652
485,652
1021,653
1022,652
1020,653
1023,653
546,653
467,653
619,653
510,652
646,654
368,654
380,654
1023,654
1023,653
1023,653
1023,653
1023,653
1023,652
1023,653
1023,654
1023,654
1023,653
1023,653
1023,654
1021,654
1020,654
1023,655
1021,659
1023,663
1023,672
1023,677
1023,686
1023,696
1023,712
1023,736
1023,759
1020,776
1020,791
1022,798
1023,805
1023,811
398,814
395,818
391,821
388,821
385,823
384,823
382,824
381,824
379,824
378,824
375,823
372,822
371,823
370,822
369,821
368,821
367,820
365,820
366,820
366,819
365,819
365,819
365,819
365,817
365,818
364,817
365,817
364,817
363,817
364,817
364,817
364,816
364,816
363,816
363,816
363,816
365,817
363,814
364,816
363,815
362,815
364,816
364,815
363,815
364,815
364,814
364,814
363,814
363,814
363,814
362,815
362,814
364,814
364,814
363,813
364,813
364,814
