index,middle
352,811
352,812
354,812
354,812
353,812
354,812
354,812
353,812
354,812
353,811
354,812
353,810
353,811
353,811
353,810
352,809
353,808
353,802
356,793
359,784
362,775
367,763
1023,750
1022,736
1023,726
1023,718
381,710
382,705
382,699
381,691
382,683
379,675
378,668
378,663
376,658
377,658
376,658
376,658
375,658
375,657
374,657
375,657
375,657
373,656
373,656
372,657
373,656
371,656
372,656
372,657
372,657
371,656
442,656
1023,656
1023,656
1022,656
1023,657
1023,657
1023,656
1022,656
404,656
1023,657
1020,656
1023,657
1023,657
1021,656
1023,656
1023,657
1023,656
1023,656
1022,656
1023,656
1023,656
1023,655
1023,656
1023,656
1023,656
1020,657
1023,656
1023,655
1023,656
1023,657
1023,656
1023,656
1023,657
1023,659
1023,666
1023,679
1023,690
1023,697
1023,711
1023,731
1023,750
1023,767
1023,781
1023,791
1023,799
1023,805
1023,809
1023,813
1023,815
1023,816
1023,817
363,818
364,819
364,818
363,818
362,817
359,816
361,816
361,816
361,816
360,816
361,815
360,814
360,814
359,876
358,1022
358,1023
358,1023
358,814
358,814
358,813
356,814
356,814
356,813
355,814
354,813
354,813
355,812
354,812
354,811
353,811
354,812
354,812
354,812
352,810
354,811
352,811
353,811
353,809
354,810
353,811
353,810
354,810
353,810
352,810
353,809
351,809
352,810
352,810
352,809
352,810
351,810
352,809
