index,middle
380,817
389,817
381,816
379,816
383,816
383,817
381,817
386,817
385,816
380,816
379,816
370,816
386,816
382,816
372,816
382,815
373,816
373,816
377,816
381,816
384,815
388,815
381,815
381,815
378,814
380,815
368,815
382,815
385,814
378,814
369,812
374,811
378,810
383,801
380,785
373,770
378,755
379,738
386,721
384,702
389,687
391,673
392,661
391,653
401,647
394,644
392,641
388,639
391,638
387,638
379,638
385,638
385,638
389,638
381,638
383,638
382,638
381,638
382,638
383,638
383,639
381,639
386,640
390,639
380,640
379,640
387,640
379,640
389,640
386,640
381,640
382,641
388,641
382,641
384,641
385,642
379,642
379,642
378,642
377,643
382,643
374,643
385,643
382,644
381,644
382,645
381,647
385,656
377,673
382,688
380,703
383,714
385,722
389,731
386,741
384,750
376,761
379,772
386,781
386,790
392,798
399,803
398,807
406,809
411,809
408,811
404,813
399,815
392,817
393,818
400,818
384,820
381,820
379,821
396,821
387,821
394,821
381,821
387,820
383,820
386,820
387,819
378,819
387,818
392,820
377,819
383,818
376,818
394,818
384,818
377,817
382,817
375,817
397,818
395,818
386,817
385,816
382,816
387,816
390,816
382,816
389,816
382,816
380,815
389,816
383,816
387,816
383,815
383,815
384,815
373,815
377,815
392,814
374,815
373,814
