index,middle
402,686
402,686
401,686
402,685
401,687
402,685
403,686
403,686
402,687
403,686
402,686
401,686
402,686
402,686
403,687
402,687
403,686
402,687
402,687
403,686
402,687
402,686
401,687
402,686
401,686
402,685
402,687
404,689
405,691
405,691
406,691
405,691
406,691
407,691
409,691
405,691
408,691
408,692
408,691
408,691
408,691
407,691
408,691
409,696
409,696
409,695
408,695
409,695
408,695
409,695
408,694
407,694
409,694
407,694
407,692
408,693
408,693
407,693
409,694
409,694
409,694
409,693
408,693
409,694
409,695
409,694
410,693
408,693
408,693
409,693
408,694
408,694
408,693
408,694
408,693
407,693
408,693
408,693
408,693
407,692
408,693
408,692
407,692
406,692
408,692
408,692
408,692
408,692
408,692
407,692
407,692
407,691
407,692
407,690
409,692
407,691
407,692
407,692
408,692
407,691
408,691
407,691
407,693
408,692
407,692
408,692
408,691
407,692
409,691
408,691
407,692
408,691
408,691
407,691
408,691
408,691
408,691
408,690
407,691
407,691
408,691
407,691
406,691
407,691
407,691
409,691
407,691
407,691
407,691
407,691
407,691
407,691
408,691
407,691
408,691
407,692
407,691
407,691
406,691
406,691
407,691
407,691
406,691
407,690
407,691
407,691
406,691
407,690
407,691
406,690
406,691
407,690
405,690
406,690
406,690
407,690
