index,middle
392,681
392,679
392,679
392,680
392,679
393,679
393,679
393,679
392,680
393,679
392,679
393,680
392,678
393,679
394,678
393,678
393,678
392,678
393,678
394,678
393,679
394,678
394,679
394,679
394,679
394,679
394,679
394,678
395,679
396,679
395,679
395,678
395,680
396,679
394,680
397,680
396,680
395,680
395,680
395,680
395,680
396,680
397,680
396,680
395,680
396,680
396,680
396,680
396,680
397,680
397,679
397,681
396,681
397,680
396,681
398,680
397,680
397,680
396,681
396,681
397,680
396,680
397,680
397,680
397,680
397,679
398,681
398,680
399,681
397,680
397,680
396,681
398,680
398,681
399,680
398,680
399,680
397,680
398,680
398,680
397,680
398,681
397,681
398,679
398,681
398,681
399,680
398,680
398,681
397,681
398,681
398,681
398,681
398,681
399,681
397,681
399,681
398,681
398,680
398,682
399,681
397,681
396,679
397,682
399,681
398,681
398,682
398,680
398,681
398,681
399,681
397,681
397,681
399,680
397,678
398,678
397,681
397,681
398,680
397,681
397,680
397,682
396,681
396,681
397,681
396,681
397,680
397,681
397,682
396,681
397,681
397,681
397,680
397,680
397,680
397,681
398,681
397,681
396,681
396,681
398,681
397,680
397,680
398,680
397,681
397,680
397,680
397,681
398,680
398,681
397,680
396,680
397,680
398,681
397,679
