index,middle
397,678
396,680
396,680
398,680
396,680
396,681
394,681
397,680
397,681
395,681
397,680
397,680
398,681
396,680
397,681
398,681
397,680
397,681
397,680
397,681
397,680
396,680
397,680
397,681
398,681
397,681
396,681
397,681
397,680
397,681
398,680
396,681
397,680
395,681
397,680
398,681
397,681
396,680
398,681
397,681
398,680
397,680
395,681
397,680
396,681
397,680
397,679
398,681
396,680
397,680
398,680
397,680
397,681
397,680
397,681
397,682
397,681
396,680
396,682
397,681
397,681
397,680
397,681
397,680
397,681
398,680
397,681
396,680
397,679
397,680
397,681
398,680
397,680
397,680
397,680
397,680
397,680
397,681
395,680
395,681
396,681
397,681
397,681
397,680
398,681
398,680
397,681
396,679
398,681
398,680
397,681
398,679
397,680
397,681
396,680
398,680
398,680
398,680
397,679
397,681
398,680
398,680
398,680
398,680
397,680
397,680
398,680
397,680
396,681
398,679
398,680
397,680
398,681
398,681
397,681
397,681
397,681
398,681
398,680
397,680
398,680
398,680
397,680
398,680
397,680
397,680
398,680
397,680
398,680
398,680
398,680
398,680
398,680
397,680
396,680
398,680
396,680
398,678
397,680
398,681
398,681
398,680
398,681
397,682
397,680
398,680
397,681
397,682
397,681
397,681
398,680
396,681
397,681
397,680
396,680
397,680
