index,middle
419,718
418,719
419,719
419,718
420,719
419,719
420,720
420,719
420,719
418,719
419,719
420,719
419,719
419,719
420,719
418,719
419,719
420,719
418,719
419,719
418,719
419,720
420,720
419,720
421,719
419,719
420,720
419,718
419,718
420,719
419,720
420,720
420,719
419,720
419,719
420,718
419,718
419,719
419,719
419,718
419,719
419,719
420,719
419,719
419,719
419,718
420,719
418,719
420,719
420,719
419,719
421,719
419,720
417,720
417,721
416,719
421,719
417,719
424,718
424,718
423,719
425,720
421,721
424,723
424,724
425,721
422,722
424,720
426,720
426,721
426,721
424,721
423,722
423,722
424,721
424,722
424,723
426,723
428,723
427,724
428,723
427,724
427,724
428,724
429,724
429,724
428,724
429,723
429,723
427,723
429,724
430,724
428,723
427,723
428,722
427,723
429,724
427,723
428,723
427,722
427,722
427,722
426,722
425,722
426,722
425,724
425,722
425,721
423,720
425,720
424,720
424,720
423,719
422,718
417,714
414,710
411,708
409,703
408,701
407,699
406,698
401,693
399,690
397,687
397,687
397,687
397,687
397,686
397,686
398,685
398,687
396,687
397,685
396,686
396,685
396,685
396,684
397,684
398,683
398,682
397,681
394,679
388,677
385,674
384,673
383,672
383,671
379,671
379,669
381,669
385,670
387,671
390,671
390,673
391,674
390,674
391,673
390,674
390,674
390,674
392,674
392,674
391,674
391,674
390,675
390,674
391,675
391,674
391,674
