index,middle
406,691
407,690
406,691
407,691
407,691
406,690
406,690
407,691
408,689
406,690
407,690
407,691
406,690
405,690
406,691
406,690
405,690
405,690
406,691
406,691
406,692
407,691
407,692
406,691
406,691
406,690
406,691
406,690
407,691
406,691
406,690
406,690
407,691
407,690
406,690
407,690
405,691
406,691
407,691
406,691
406,691
406,690
407,691
407,690
406,690
406,691
407,691
407,690
407,690
406,691
405,691
406,689
406,691
407,690
407,691
406,690
405,691
406,691
407,689
406,690
406,691
406,691
405,690
405,690
406,690
405,690
406,690
406,690
406,690
406,691
406,690
406,690
406,690
406,690
406,690
405,690
406,690
407,690
406,689
406,690
405,690
407,690
406,690
406,690
407,690
407,689
405,687
406,689
406,690
407,689
407,689
406,690
407,690
406,690
406,689
407,690
406,690
407,690
405,689
408,690
407,690
405,689
407,689
407,689
406,689
407,689
406,689
407,689
406,690
406,690
406,689
406,689
407,690
407,688
406,689
407,689
407,689
406,689
406,689
406,689
406,690
406,689
407,689
406,690
406,689
406,689
407,689
407,689
406,689
406,689
407,690
407,690
406,689
406,689
407,690
406,690
407,689
407,690
407,689
406,689
406,689
407,689
406,689
405,690
407,689
406,689
407,690
406,689
405,688
406,689
407,689
406,689
406,689
405,690
407,689
