index,middle
427,703
427,703
428,703
429,703
429,703
428,703
428,701
429,702
427,702
428,703
427,702
428,703
428,702
427,702
427,703
429,703
428,702
429,702
428,702
427,703
428,703
429,703
427,703
429,703
428,703
428,703
427,703
429,702
427,703
428,702
426,703
429,702
428,703
428,703
428,703
427,702
428,702
428,702
428,703
428,703
429,703
429,702
429,703
428,702
427,702
429,702
428,702
428,702
429,702
428,701
427,703
427,702
428,702
428,703
429,702
429,702
429,702
428,702
427,703
427,703
426,701
427,702
428,702
427,702
427,703
427,702
427,702
428,703
428,703
428,703
427,703
429,702
427,702
427,703
427,702
427,703
427,702
427,702
428,702
428,702
428,701
429,702
427,701
428,702
428,702
427,702
428,702
428,702
428,702
427,702
428,701
429,701
427,702
425,702
426,703
425,702
427,702
427,702
428,701
429,701
427,702
428,701
428,701
427,702
427,701
430,700
430,701
428,700
426,699
428,699
428,699
428,699
429,699
426,699
429,699
428,699
428,699
428,699
427,698
428,700
426,698
427,699
427,699
427,699
427,699
428,699
429,698
427,699
426,699
428,699
427,699
427,698
427,698
427,698
427,697
427,699
426,698
427,698
426,699
425,698
427,698
427,699
426,698
427,698
428,697
426,699
427,697
426,697
425,698
426,698
426,698
426,698
426,698
427,697
428,699
