index,middle
424,696
424,696
425,697
423,696
424,696
424,695
424,696
424,696
425,696
424,696
424,696
423,696
424,697
424,696
424,696
425,696
423,696
425,693
424,697
424,696
424,695
423,696
423,696
424,696
423,696
423,695
425,696
423,695
423,696
424,696
424,695
423,695
424,695
424,696
425,695
424,695
423,694
422,695
423,696
423,695
425,695
423,695
424,696
423,696
424,695
424,696
424,695
423,695
423,696
423,695
423,696
424,696
424,697
423,696
424,696
423,695
424,696
422,695
424,696
424,696
423,696
424,695
425,695
425,695
423,695
423,695
423,695
424,696
424,696
422,696
425,696
423,695
422,696
423,696
424,695
423,696
422,695
423,695
423,695
423,695
422,695
424,696
423,695
423,696
423,695
421,695
423,695
423,695
423,696
424,695
423,695
423,695
422,695
422,695
423,696
423,695
423,694
423,695
423,695
423,695
423,696
423,696
422,696
423,696
423,695
422,696
422,696
423,696
423,696
424,696
424,695
423,695
424,695
423,695
422,695
422,695
421,695
422,695
424,695
423,695
423,696
423,694
423,695
423,695
422,695
422,695
424,695
422,697
422,695
421,695
423,696
423,695
421,696
422,695
423,695
423,696
422,695
422,694
421,695
423,695
422,695
423,695
424,695
422,695
422,696
423,695
423,695
423,695
421,695
423,695
423,695
422,695
422,695
421,695
423,694
421,695
