index,middle
420,694
421,694
420,694
420,694
422,695
420,695
421,695
422,695
422,695
421,695
421,695
421,694
421,695
420,695
421,694
419,694
420,695
420,695
418,693
420,693
421,695
420,694
421,694
421,694
420,695
421,695
418,695
421,695
421,695
422,695
421,694
420,694
421,695
419,694
420,695
421,695
420,695
420,695
419,695
420,695
419,696
421,695
421,695
421,695
421,695
421,695
420,695
420,694
420,695
420,696
420,695
420,694
420,695
420,695
420,695
419,695
420,694
420,695
419,695
418,695
419,695
421,695
420,695
420,695
419,694
420,695
420,695
419,695
420,694
421,694
420,695
420,695
420,695
421,694
419,694
420,694
421,695
421,694
419,694
420,694
420,694
419,694
419,694
419,694
420,695
420,695
420,695
420,694
420,695
421,694
419,694
420,694
420,694
420,695
421,694
419,694
418,694
420,694
418,694
420,695
420,694
420,694
419,694
419,694
419,694
419,695
419,693
419,694
419,694
419,693
419,694
419,694
418,694
419,694
420,695
420,694
419,695
420,693
419,693
421,693
420,694
419,694
419,694
419,694
419,694
420,694
419,694
420,693
420,694
419,694
419,694
419,694
420,694
420,694
420,694
419,694
420,694
419,694
419,694
420,693
419,694
420,693
420,694
420,694
418,694
420,694
419,694
420,694
419,694
419,694
420,693
419,694
421,693
419,694
420,694
419,694
