index,middle
419,693
418,693
418,693
420,694
419,693
420,694
418,694
420,694
420,694
419,693
419,693
419,694
419,693
421,694
420,694
419,695
418,694
419,693
419,694
420,694
418,693
419,693
420,693
418,693
420,695
419,693
418,694
420,693
418,694
420,694
419,693
419,694
419,694
417,694
419,694
419,693
420,693
419,693
419,693
421,693
419,694
419,693
418,694
420,693
420,693
419,693
421,694
420,694
420,694
419,694
419,694
418,693
417,694
418,692
419,694
418,694
420,694
418,693
419,693
417,693
420,694
417,694
420,694
419,693
419,694
418,694
418,694
419,694
420,694
419,694
417,694
419,693
419,694
419,692
419,694
418,694
419,694
419,694
418,694
419,694
419,693
419,693
419,694
419,694
418,694
419,693
419,693
419,694
418,693
420,692
419,695
418,694
418,694
420,694
419,693
420,694
418,694
418,694
420,694
419,694
417,694
420,694
419,694
419,694
419,694
419,694
419,693
419,693
420,693
419,692
419,694
417,694
419,693
419,694
418,693
419,693
419,694
420,694
419,694
419,693
420,693
419,693
418,693
418,694
417,693
419,693
418,692
420,693
419,693
418,693
419,693
419,693
419,693
419,693
419,693
420,693
418,693
420,693
419,693
419,693
419,694
419,693
420,693
418,693
418,694
418,693
418,693
418,693
419,694
419,693
419,693
419,693
419,694
418,694
419,693
418,692
