index,middle
427,697
427,698
427,699
426,698
425,699
426,699
426,698
426,699
425,698
425,699
425,698
427,698
426,698
426,699
427,699
425,698
426,698
426,698
426,698
427,698
426,698
427,698
426,699
425,698
426,699
426,698
426,698
426,699
426,698
425,698
426,699
424,696
426,697
426,698
426,698
425,699
425,698
425,699
426,698
426,698
426,698
425,698
426,697
424,698
425,698
425,698
426,698
426,699
426,698
425,698
425,699
425,698
425,698
426,698
426,698
425,698
426,698
426,697
425,697
425,698
425,698
425,698
424,698
425,698
425,698
427,698
426,698
424,698
426,698
425,698
425,698
424,698
425,698
425,698
425,698
425,697
424,698
425,698
424,698
424,697
425,698
425,697
425,698
425,698
426,697
423,698
425,698
426,698
426,698
425,698
425,697
425,698
426,698
423,698
425,698
424,697
425,698
425,697
425,698
423,698
425,698
424,698
425,698
423,698
425,698
424,698
426,698
425,698
424,697
425,698
426,698
425,698
424,698
425,697
424,698
425,697
426,697
425,697
425,698
425,698
424,697
426,697
424,697
425,697
427,696
424,696
426,696
426,696
424,696
424,695
426,696
425,696
425,695
426,696
425,696
425,696
425,696
423,695
425,695
424,696
425,696
424,696
425,696
425,696
424,696
424,696
424,696
424,696
424,696
424,696
424,696
423,696
424,695
424,696
424,696
424,696
