index,middle
428,721
426,721
425,721
425,722
428,722
431,723
430,724
431,724
429,718
429,706
433,698
438,528
436,466
435,442
435,431
433,694
433,693
432,695
433,697
434,699
437,699
439,702
440,705
436,709
438,706
438,709
436,710
439,709
438,709
437,708
435,708
436,709
437,708
433,709
436,708
436,708
434,709
436,708
436,708
433,708
436,708
435,708
435,708
435,708
436,707
434,708
436,707
434,708
434,709
435,708
432,709
433,709
434,709
435,708
433,708
433,709
434,708
431,709
435,709
432,708
434,708
433,708
433,707
432,708
431,708
432,707
430,706
431,707
431,707
431,706
431,707
430,707
431,707
432,706
432,707
432,706
430,704
431,706
431,706
430,706
431,706
430,705
431,706
431,707
430,705
432,706
431,706
430,706
430,706
431,706
430,705
430,705
429,704
431,705
430,705
430,704
430,704
430,704
429,703
431,704
429,704
430,704
430,705
430,704
430,705
431,704
430,704
429,705
430,704
430,704
429,704
431,704
430,704
430,705
429,705
430,705
429,704
430,704
429,704
431,705
431,704
431,703
430,704
430,704
429,703
430,704
428,703
428,703
430,704
430,703
430,703
429,701
430,703
430,703
430,703
430,704
429,703
431,704
429,704
430,703
431,704
430,703
429,704
429,703
430,704
430,703
430,703
429,703
430,703
429,703
430,703
429,703
430,703
429,702
430,704
431,703
428,703
430,703
430,703
431,704
429,703
430,703
428,702
430,703
430,703
429,703
429,703
429,703
431,703
429,703
429,703
429,701
427,703
430,703
429,704
429,703
428,703
429,702
427,703
430,703
429,702
429,702
428,703
430,703
429,702
429,702
429,703
429,703
429,703
429,703
428,702
429,703
429,703
429,703
429,703
428,703
429,703
429,702
429,703
429,703
428,702
429,703
428,703
429,702
429,703
428,702
428,703
429,703
429,703
428,702
429,702
