index,middle
418,692
418,692
418,693
419,692
419,692
420,693
419,692
419,692
419,692
418,692
419,692
418,692
419,692
418,692
417,693
418,692
417,692
420,693
419,693
418,692
418,693
418,692
419,692
418,692
417,692
418,692
416,692
418,692
419,692
419,692
418,692
418,691
419,692
419,692
419,692
420,691
418,691
419,692
418,691
418,691
418,691
418,692
418,691
418,692
418,692
418,691
418,692
416,691
417,691
418,691
418,691
418,691
419,691
417,691
419,691
418,691
417,691
418,691
418,691
419,692
418,691
418,691
417,691
417,690
418,690
417,691
418,691
416,691
418,691
417,691
418,691
417,690
418,691
417,691
419,691
416,691
417,690
417,690
417,690
419,691
418,690
417,692
418,690
417,691
418,691
418,690
419,691
417,690
417,690
415,691
418,691
416,691
416,691
419,691
417,690
418,691
417,690
418,691
417,690
417,691
417,689
416,690
419,691
416,691
419,688
417,690
417,691
416,690
417,689
417,690
416,690
416,691
417,690
418,691
418,691
416,690
418,690
416,690
419,690
418,688
418,690
417,690
417,690
417,690
416,690
418,691
419,691
417,691
419,691
419,691
417,690
419,690
418,691
418,691
417,691
419,691
419,691
417,690
416,689
418,690
419,690
418,690
419,690
419,690
418,690
416,690
418,690
419,691
417,689
417,691
418,691
418,691
418,690
418,691
418,690
