index,middle
524,659
525,659
525,659
523,659
524,659
524,659
523,659
523,659
523,665
520,691
489,714
470,711
447,705
431,694
413,684
398,676
376,669
359,657
339,644
331,635
324,631
324,629
323,629
322,629
323,628
323,629
325,629
323,629
324,628
326,628
326,629
328,629
326,629
327,628
328,629
328,628
328,629
328,629
328,629
330,629
330,629
329,629
330,628
329,628
330,629
330,628
331,628
332,628
332,630
332,629
333,629
333,629
333,629
333,629
333,629
333,627
333,629
334,628
333,629
334,630
334,629
334,629
334,628
335,629
336,630
335,628
336,629
335,629
336,629
336,629
336,630
336,629
337,630
336,629
338,629
338,629
337,629
336,629
338,629
337,629
339,630
341,630
341,630
341,631
362,656
451,726
503,736
526,721
532,700
536,684
541,677
550,671
550,669
550,669
549,667
549,667
546,666
544,666
544,665
542,664
542,663
540,662
539,662
539,664
537,663
538,663
535,661
535,662
535,662
535,662
535,661
532,661
531,659
531,659
532,660
532,659
532,658
530,658
532,659
530,659
531,658
528,658
528,659
529,658
526,659
528,658
529,658
528,658
528,658
527,658
528,658
527,657
527,658
528,658
526,658
528,658
526,658
528,656
527,658
527,658
526,658
526,658
525,658
527,657
525,657
524,658
525,657
525,657
525,657
525,657
525,658
525,657
524,658
524,658
523,657
524,657
