index,middle
544,666
540,665
543,665
541,666
542,665
543,665
542,666
541,665
543,665
542,666
543,667
541,667
541,673
536,681
534,684
535,691
523,700
497,705
460,699
436,689
420,676
391,661
359,647
338,636
328,631
322,628
320,626
320,625
322,623
322,623
323,623
325,622
327,623
326,622
325,622
327,621
328,623
328,622
328,623
329,622
329,622
329,621
330,623
328,622
331,622
330,622
330,622
331,623
331,623
331,622
331,623
332,623
331,623
331,623
332,623
332,622
332,623
332,622
331,623
331,624
332,623
332,623
332,623
332,623
333,623
333,622
334,623
334,623
334,623
333,622
333,622
333,623
333,623
333,622
334,623
334,622
334,622
333,623
335,620
334,623
336,623
347,629
373,651
430,688
457,713
493,722
517,720
530,702
541,687
550,680
553,677
556,676
565,676
566,674
560,672
560,672
559,672
557,670
557,670
559,669
558,670
559,670
557,669
557,670
557,669
558,669
558,669
561,669
559,668
559,668
559,668
559,667
558,667
557,667
557,666
557,666
553,666
554,666
555,666
554,666
552,666
553,665
553,665
553,666
553,665
550,665
552,665
552,664
548,664
551,664
551,664
550,664
551,664
551,664
550,664
549,664
549,664
549,665
547,663
549,664
549,663
547,664
548,663
547,664
548,663
550,664
548,664
549,664
549,664
549,664
548,663
547,663
546,664
548,664
548,664
548,663
