index,middle
536,663
536,662
538,661
538,661
537,661
537,660
536,661
536,662
533,669
519,692
478,706
435,689
407,672
392,658
373,649
351,641
333,635
325,632
323,631
322,629
322,627
322,626
322,626
321,626
321,624
322,625
322,625
322,625
323,625
323,625
323,625
324,625
324,624
323,625
324,623
325,625
324,625
324,625
325,625
325,625
326,625
327,625
326,624
326,625
327,625
326,625
328,625
328,626
328,624
326,625
328,624
329,625
329,625
329,624
329,625
329,625
330,625
330,626
331,625
329,626
330,625
330,625
331,625
330,625
329,626
331,626
331,625
331,625
335,627
371,656
404,689
411,694
444,713
472,723
490,721
503,710
516,700
525,694
525,687
533,681
536,679
540,678
544,676
547,677
550,676
552,675
543,675
546,674
545,673
543,672
543,672
545,672
542,671
542,671
542,670
543,669
544,669
544,669
542,668
542,669
540,669
542,668
540,668
537,667
538,667
536,668
537,666
538,665
535,666
536,665
535,662
537,664
535,664
535,664
534,664
534,664
534,664
533,663
533,663
533,663
532,664
533,661
532,662
533,664
532,663
532,664
532,663
532,663
532,663
531,663
529,663
530,663
531,662
530,663
530,662
531,662
530,663
529,663
531,663
530,662
528,662
529,662
527,662
529,664
528,662
526,663
527,663
530,662
529,660
528,663
528,662
530,663
528,662
527,663
529,663
529,662
