index,middle
505,662
505,661
506,662
505,661
505,662
505,661
506,661
506,661
503,661
506,659
505,661
505,662
506,661
504,661
505,661
506,661
504,661
506,662
504,669
499,695
474,699
417,676
366,650
403,638
328,632
324,629
324,627
324,626
319,624
320,625
321,625
320,624
322,625
322,624
324,624
324,624
323,625
324,624
324,624
324,624
324,624
323,625
322,624
323,624
323,625
324,624
324,624
324,624
326,624
324,624
325,623
326,624
326,624
327,624
326,624
327,624
327,622
327,624
327,623
327,624
328,624
327,624
328,624
328,625
328,624
329,624
329,624
330,624
334,627
341,633
344,634
343,634
342,633
343,633
344,633
348,634
351,638
360,647
384,678
413,703
445,720
467,729
479,714
499,689
509,674
518,668
528,665
533,664
535,664
533,663
533,663
529,661
528,660
530,660
529,660
527,658
527,659
525,660
525,659
524,658
524,659
524,658
524,659
524,658
525,658
524,657
524,658
523,658
523,658
521,658
520,658
520,657
521,657
519,657
518,658
517,658
520,657
519,657
518,657
518,657
518,657
517,656
517,657
516,656
517,656
516,655
517,656
517,656
517,656
515,656
515,655
515,656
514,655
516,656
515,656
515,655
515,655
514,656
514,655
514,656
513,655
515,656
512,656
514,656
512,655
514,655
512,654
513,655
513,655
513,655
514,655
512,655
511,655
513,655
512,654
515,655
