index,middle
529,661
525,662
526,662
527,662
527,662
527,662
526,662
525,662
526,663
526,670
515,690
495,704
467,697
438,685
429,669
410,661
385,655
360,647
340,640
332,634
324,630
322,628
321,627
320,626
321,626
321,626
322,627
322,627
322,627
323,627
324,627
324,627
325,626
326,627
325,626
326,627
326,626
325,626
327,627
328,626
326,626
328,627
328,627
327,627
328,626
329,626
329,626
329,627
330,627
331,627
330,627
331,626
331,626
331,627
332,627
332,627
332,627
333,626
332,626
333,627
334,626
333,627
333,627
333,626
334,627
333,627
334,628
334,627
334,627
334,626
335,626
333,627
336,627
337,627
336,627
337,628
337,628
339,628
348,637
370,665
399,695
438,723
472,740
501,739
518,718
533,696
539,684
540,678
544,675
544,673
544,672
545,672
547,672
544,668
546,668
543,668
545,666
544,666
544,666
541,665
542,665
542,666
538,666
539,667
536,668
537,669
535,669
533,669
533,669
533,668
533,666
532,665
532,664
533,662
531,661
530,662
532,661
531,661
530,661
530,661
532,661
529,661
528,661
530,661
529,660
528,660
529,659
527,660
527,660
528,659
527,660
526,661
528,660
528,659
528,659
527,659
528,660
527,660
528,659
526,660
525,660
526,660
526,659
526,659
525,657
527,659
526,659
524,659
524,659
524,659
525,659
525,660
523,659
524,659
525,659
523,658
